Entrez_A	Entrez_B	num_dbs	dbs
7311	6045	1	dip
7311	55072	1	dip
7311	6048	1	dip
7311	9025	1	dip
7311	50484	1	dip
7311	81858	1	dip
7311	6497	1	dip
7311	4891	1	dip
7311	4091	1	dip
7311	4092	1	dip
7311	64750	1	dip
7311	6615	1	dip
7311	6667	1	dip
7311	8878	1	dip
7311	6720	1	dip
7311	10617	1	dip
7311	10963	1	dip
7311	10273	1	dip
7311	6613	1	dip
7311	6612	1	dip
7311	84447	1	dip
7311	23118	1	dip
7311	257397	1	dip
7311	23435	1	dip
7311	9894	1	dip
7311	92610	1	dip
7311	340061	1	dip
7311	7128	1	dip
7311	7124	1	dip
7311	10043	1	dip
7311	9804	1	dip
7311	7153	1	dip
7311	7157	1	dip
7311	8626	1	dip
7311	7161	1	dip
7311	7186	1	dip
7311	7187	1	dip
7311	7189	1	dip
7311	9675	1	dip
7311	7317	1	dip
7311	55236	1	dip
7311	7319	1	dip
7311	7320	1	dip
7311	11065	1	dip
7311	7321	1	dip
7311	7322	1	dip
7311	7323	1	dip
7311	3093	1	dip
7311	7332	1	dip
7311	9246	1	dip
7311	7334	1	dip
7311	7335	1	dip
7311	7337	1	dip
7311	29979	1	dip
7311	29978	1	dip
7311	26043	1	dip
7311	7345	1	dip
7311	51720	1	dip
7311	8408	1	dip
7311	84747	1	dip
7311	9094	1	dip
7311	9958	1	dip
7311	11274	1	dip
7311	27005	1	dip
7311	84749	1	dip
7311	8078	1	dip
7311	7874	1	dip
7311	9101	1	dip
7311	8239	1	dip
7311	7415	1	dip
7311	51028	1	dip
7311	331	1	dip
7311	7507	1	dip
7311	7520	1	dip
7311	7529	1	dip
7311	7532	1	dip
7311	7533	1	dip
7311	10971	1	dip
7311	7534	1	dip
7311	6165	1	wan
7311	6142	1	wan
7311	11224	1	wan
7311	6202	1	wan
7311	6193	1	wan
7311	6230	1	wan
7311	6161	1	wan
7311	6224	1	wan
7311	6124	1	wan
7311	6210	1	wan
7311	6208	1	wan
7311	6152	1	wan
7311	6191	1	wan
7311	6201	1	wan
7311	23481	1	wan
7311	6164	1	wan
7311	6223	1	wan
7311	100526842	1	wan
7311	5862	1	wan
7311	3326	1	wan
7311	6137	1	wan
7311	6157	1	wan
7311	6181	1	wan
7311	6167	1	wan
7311	6187	1	wan
7311	25873	1	wan
7314	65057	1	dip
7314	11047	1	dip
7314	7965	1	dip
7314	207	1	dip
7314	267	1	dip
7314	118429	1	dip
7314	60489	1	dip
7314	25820	1	dip
7314	8312	1	dip
7314	8313	1	dip
7314	581	1	dip
7314	8915	1	dip
7314	604	1	dip
7314	638	1	dip
7314	329	1	dip
7314	330	1	dip
7314	79444	1	dip
7314	672	1	dip
7314	8945	1	dip
7314	84433	1	dip
7314	868	1	dip
7314	867	1	dip
7314	595	1	dip
7314	915	1	dip
7314	996	1	dip
7314	997	1	dip
7314	8851	1	dip
7314	1026	1	dip
7314	1027	1	dip
7314	1029	1	dip
7314	1080	1	dip
7314	11200	1	dip
7314	51138	1	dip
7314	51185	1	dip
7314	1387	1	dip
7314	1452	1	dip
7314	1499	1	dip
7314	8454	1	dip
7314	8453	1	dip
7314	1642	1	dip
7314	23586	1	dip
7314	27000	1	dip
7314	1786	1	dip
7314	1956	1	dip
7314	2033	1	dip
7314	2059	1	dip
7314	2064	1	dip
7314	2066	1	dip
7314	2081	1	dip
7314	2099	1	dip
7314	2115	1	dip
7314	199990	1	dip
7314	55215	1	dip
7314	54461	1	dip
7314	2744	1	dip
7314	4935	1	dip
7314	2873	1	dip
7314	339942	1	dip
7314	3014	1	dip
7314	9709	1	dip
7314	3077	1	dip
7314	8349	1	dip
7314	92815	1	dip
7314	3191	1	dip
7314	3309	1	dip
7314	3398	1	dip
7314	64135	1	dip
7314	8517	1	dip
7314	10320	1	dip
7314	10989	1	dip
7314	3643	1	dip
7314	51447	1	dip
7314	3659	1	dip
7314	83737	1	dip
7314	3705	1	dip
7314	221037	1	dip
7314	3725	1	dip
7314	3741	1	dip
7314	10661	1	dip
7314	26013	1	dip
7314	26524	1	dip
7314	27040	1	dip
7314	4040	1	dip
7314	120892	1	dip
7314	8491	1	dip
7314	4137	1	dip
7314	4140	1	dip
7314	57506	1	dip
7314	4170	1	dip
7314	9656	1	dip
7314	4193	1	dip
7314	4212	1	dip
7314	9927	1	dip
7314	100507436	1	dip
7314	64112	1	dip
7314	10933	1	dip
7314	9112	1	dip
7314	4084	1	dip
7314	4609	1	dip
7314	4734	1	dip
7314	4780	1	dip
7314	4778	1	dip
7314	4792	1	dip
7314	85409	1	dip
7314	23057	1	dip
7314	4842	1	dip
7314	4843	1	dip
7314	4851	1	dip
7314	9572	1	dip
7314	55611	1	dip
7314	55593	1	dip
7314	79728	1	dip
7314	5111	1	dip
7314	27250	1	dip
7314	5159	1	dip
7314	5830	1	dip
7314	5209	1	dip
7314	5216	1	dip
7314	65018	1	dip
7314	5071	1	dip
7314	5685	1	dip
7314	5687	1	dip
7314	5701	1	dip
7314	5708	1	dip
7314	5710	1	dip
7314	5713	1	dip
7314	5728	1	dip
7314	83452	1	dip
7314	5886	1	dip
7314	10616	1	dip
7314	25898	1	dip
7314	5978	1	dip
7314	55159	1	dip
7314	5997	1	dip
7314	55288	1	dip
7314	8737	1	dip
7314	494470	1	dip
7314	165918	1	dip
7314	6045	1	dip
7314	55072	1	dip
7314	6048	1	dip
7314	9025	1	dip
7314	50484	1	dip
7314	81858	1	dip
7314	6497	1	dip
7314	4891	1	dip
7314	4091	1	dip
7314	4092	1	dip
7314	64750	1	dip
7314	6615	1	dip
7314	6667	1	dip
7314	8878	1	dip
7314	6720	1	dip
7314	10617	1	dip
7314	10963	1	dip
7314	10273	1	dip
7314	6613	1	dip
7314	6612	1	dip
7314	84447	1	dip
7314	23118	1	dip
7314	257397	1	dip
7314	23435	1	dip
7314	9894	1	dip
7314	92610	1	dip
7314	340061	1	dip
7314	7128	1	dip
7314	7124	1	dip
7314	10043	1	dip
7314	9804	1	dip
7314	7153	1	dip
7314	7157	1	dip
7314	8626	1	dip
7314	7161	1	dip
7314	7186	1	dip
7314	7187	1	dip
7314	7189	1	dip
7314	9675	1	dip
7314	7317	1	dip
7314	55236	1	dip
7314	7319	1	dip
7314	7320	1	dip
7314	11065	1	dip
7314	7321	1	dip
7314	7322	1	dip
7314	7323	1	dip
7314	3093	1	dip
7314	7332	1	dip
7314	9246	1	dip
7314	7334	1	dip
7314	7335	1	dip
7314	7337	1	dip
7314	29979	1	dip
7314	29978	1	dip
7314	26043	1	dip
7314	7345	1	dip
7314	7347	1	dip
7314	51720	1	dip
7314	8408	1	dip
7314	84747	1	dip
7314	9094	1	dip
7314	9958	1	dip
7314	11274	1	dip
7314	27005	1	dip
7314	9099	1	dip
7314	84749	1	dip
7314	8078	1	dip
7314	7874	1	dip
7314	9101	1	dip
7314	8239	1	dip
7314	7415	1	dip
7314	51028	1	dip
7314	331	1	dip
7314	7507	1	dip
7314	7520	1	dip
7314	7529	1	dip
7314	7532	1	dip
7314	7533	1	dip
7314	10971	1	dip
7314	7534	1	dip
7316	65057	1	dip
7316	11047	1	dip
7316	7965	1	dip
7316	207	1	dip
7316	267	1	dip
7316	118429	1	dip
7316	60489	1	dip
7316	25820	1	dip
7316	8312	1	dip
7316	8313	1	dip
7316	581	1	dip
7316	8915	1	dip
7316	604	1	dip
7316	638	1	dip
7316	329	1	dip
7316	330	1	dip
7316	79444	1	dip
7316	672	1	dip
7316	8945	1	dip
7316	84433	1	dip
7316	868	1	dip
7316	867	1	dip
7316	595	1	dip
7316	915	1	dip
7316	996	1	dip
7316	997	1	dip
7316	8851	1	dip
7316	1026	1	dip
7316	1027	1	dip
7316	1029	1	dip
7316	1080	1	dip
7316	11200	1	dip
7316	51138	1	dip
7316	51185	1	dip
7316	1387	1	dip
7316	1452	1	dip
7316	1499	1	dip
7316	8454	1	dip
7316	8453	1	dip
7316	1642	1	dip
7316	23586	1	dip
7316	27000	1	dip
7316	1786	1	dip
7316	1956	1	dip
7316	2033	1	dip
7316	2059	1	dip
7316	2064	1	dip
7316	2066	1	dip
7316	2081	1	dip
7316	2099	1	dip
7316	2115	1	dip
7316	199990	1	dip
7316	55215	1	dip
7316	54461	1	dip
7316	2744	1	dip
7316	4935	1	dip
7316	2873	1	dip
7316	339942	1	dip
7316	3014	1	dip
7316	9709	1	dip
7316	3077	1	dip
7316	8349	1	dip
7316	92815	1	dip
7316	3191	1	dip
7316	3309	1	dip
7316	3398	1	dip
7316	64135	1	dip
7316	8517	1	dip
7316	10320	1	dip
7316	10989	1	dip
7316	3643	1	dip
7316	51447	1	dip
7316	3659	1	dip
7316	83737	1	dip
7316	3705	1	dip
7316	221037	1	dip
7316	3725	1	dip
7316	3741	1	dip
7316	10661	1	dip
7316	26013	1	dip
7316	26524	1	dip
7316	27040	1	dip
7316	4040	1	dip
7316	120892	1	dip
7316	8491	1	dip
7316	4137	1	dip
7316	4140	1	dip
7316	57506	1	dip
7316	4170	1	dip
7316	9656	1	dip
7316	4193	1	dip
7316	4212	1	dip
7316	9927	1	dip
7316	100507436	1	dip
7316	64112	1	dip
7316	10933	1	dip
7316	9112	1	dip
7316	4084	1	dip
7316	4609	1	dip
7316	4734	1	dip
7316	4780	1	dip
7316	4778	1	dip
7316	4792	1	dip
7316	85409	1	dip
7316	23057	1	dip
7316	4842	1	dip
7316	4843	1	dip
7316	4851	1	dip
7316	9572	1	dip
7316	55611	1	dip
7316	55593	1	dip
7316	79728	1	dip
7316	5111	1	dip
7316	27250	1	dip
7316	5159	1	dip
7316	5830	1	dip
7316	5209	1	dip
7316	5216	1	dip
7316	65018	1	dip
7316	5071	1	dip
7316	5685	1	dip
7316	5687	1	dip
7316	5701	1	dip
7316	5708	1	dip
7316	5710	1	dip
7316	5713	1	dip
7316	5728	1	dip
7316	83452	1	dip
7316	5886	1	dip
7316	10616	1	dip
7316	25898	1	dip
7316	5978	1	dip
7316	55159	1	dip
7316	5997	1	dip
7316	55288	1	dip
7316	8737	1	dip
7316	494470	1	dip
7316	165918	1	dip
7316	6045	1	dip
7316	55072	1	dip
7316	6048	1	dip
7316	9025	1	dip
7316	50484	1	dip
7316	81858	1	dip
7316	6497	1	dip
7316	4891	1	dip
7316	4091	1	dip
7316	4092	1	dip
7316	64750	1	dip
7316	6615	1	dip
7316	6667	1	dip
7316	8878	1	dip
7316	6720	1	dip
7316	10617	1	dip
7316	10963	1	dip
7316	10273	1	dip
7316	6613	1	dip
7316	6612	1	dip
7316	84447	1	dip
7316	23118	1	dip
7316	257397	1	dip
7316	23435	1	dip
7316	9894	1	dip
7316	92610	1	dip
7316	340061	1	dip
7316	7128	1	dip
7316	7124	1	dip
7316	10043	1	dip
7316	9804	1	dip
7316	7153	1	dip
7316	7157	1	dip
7316	8626	1	dip
7316	7161	1	dip
7316	7186	1	dip
7316	7187	1	dip
7316	7189	1	dip
7316	9675	1	dip
7316	7317	1	dip
7316	55236	1	dip
7316	7319	1	dip
7316	7320	1	dip
7316	11065	1	dip
7316	7321	1	dip
7316	7322	1	dip
7316	7323	1	dip
7316	3093	1	dip
7316	7332	1	dip
7316	9246	1	dip
7316	7334	1	dip
7316	7335	1	dip
7316	7337	1	dip
7316	29979	1	dip
7316	29978	1	dip
7316	26043	1	dip
7316	7345	1	dip
7316	51720	1	dip
7316	8408	1	dip
7316	84747	1	dip
7316	9094	1	dip
7316	9958	1	dip
7316	11274	1	dip
7316	27005	1	dip
7316	84749	1	dip
7316	8078	1	dip
7316	7874	1	dip
7316	9101	1	dip
7316	8239	1	dip
7316	7415	1	dip
7316	51028	1	dip
7316	331	1	dip
7316	7507	1	dip
7316	7520	1	dip
7316	7529	1	dip
7316	7532	1	dip
7316	7533	1	dip
7316	10971	1	dip
7316	7534	1	dip
84747	7529	1	dip
84747	7532	1	dip
84747	7533	1	dip
84747	10971	1	dip
84747	7534	1	dip
84747	9094	1	dip
9094	7529	1	dip
9094	7532	1	dip
9094	7533	1	dip
9094	10971	1	dip
9094	7534	1	dip
7529	993	2	dip,pid2
7529	994	2	dip,pid2
7529	995	2	dip,pid2
7529	4215	1	dip
7529	5894	2	dip,pid2
7529	10413	1	dip
7529	7531	3	dip,pid2,wan
7529	7532	3	dip,pid2,wan
7529	7533	3	dip,pid2,wan
7529	10971	2	dip,pid2
7529	7534	3	dip,pid2,wan
7529	7249	1	pid2
7529	5590	1	pid2
7529	867	1	pid2
7529	673	1	pid2
7529	9759	1	pid2
7529	25	1	pid2
7529	10014	1	pid2
7529	7538	1	pid2
7529	572	1	pid2
7529	5580	1	pid2
7529	5599	1	pid2
7529	3688	1	pid2
7529	5598	1	pid2
7529	200186	1	pid2
7529	6502	1	pid2
7529	4301	1	pid2
7529	4137	1	pid2
7529	2011	1	pid2
7529	7248	1	pid2
7529	6195	1	pid2
7529	3551	1	pid2
7529	1457	1	pid2
7529	2309	1	pid2
7529	51564	1	pid2
7529	10746	1	pid2
7529	10787	1	pid2
7529	5604	1	pid2
7529	5605	1	pid2
7529	3667	1	pid2
7529	4486	1	pid2
7529	10018	1	pid2
7529	1027	1	pid2
7529	9610	1	pid2
7529	1956	1	pid2
7529	6714	1	pid2
7529	10458	1	pid2
7529	26999	1	pid2
7529	2810	1	pid2
7529	4171	1	pid2
7529	7054	1	pid2
7529	3315	1	pid2
7529	637	1	pid2
7529	84335	1	pid2
7529	10325	1	pid2
7529	5582	1	pid2
7529	4773	1	pid2
7529	581	1	pid2
7529	815	1	pid2
7529	9882	1	pid2
7529	54541	1	pid2
7529	3643	1	pid2
7529	8945	1	pid2
7529	4609	1	pid2
7529	999	1	pid2
7529	57787	1	pid2
7529	3691	1	pid2
7529	59	1	pid2
7529	644353	1	pid2
7529	105371893	1	pid2
7529	9732	1	pid2
7529	2036	1	pid2
7529	4914	1	pid2
7529	1386	1	pid2
7529	253260	1	pid2
7529	3725	1	pid2
7529	2002	1	pid2
7529	2885	1	pid2
7529	8844	1	pid2
7529	6548	1	pid2
7529	221937	1	wan
7529	9748	1	wan
7529	26130	1	wan
7529	57095	1	wan
7529	23310	1	wan
7532	9759	1	dip
7532	4215	1	dip
7532	7531	3	dip,pid2,wan
7532	7533	3	dip,pid2,wan
7532	10971	2	dip,pid2
7532	7534	3	dip,pid2,wan
7532	5894	1	pid2
7532	2810	1	pid2
7532	25	1	pid2
7532	673	1	pid2
7532	7157	1	pid2
7532	200186	1	pid2
7532	10746	1	pid2
7532	4301	1	pid2
7532	7249	1	pid2
7532	5579	1	pid2
7532	9882	1	pid2
7532	2309	1	pid2
7532	10458	1	pid2
7532	5578	1	pid2
7532	5580	1	pid2
7532	1386	1	pid2
7532	994	1	pid2
7532	7248	1	pid2
7532	2011	1	pid2
7532	5058	1	pid2
7532	23411	1	pid2
7532	5588	1	pid2
7532	5582	1	pid2
7532	2931	1	pid2
7532	1026	1	pid2
7532	2308	1	pid2
7532	572	1	pid2
7532	3725	1	pid2
7532	5295	1	pid2
7532	79109	1	pid2
7532	207	1	pid2
7532	6714	1	pid2
7532	26999	1	pid2
7532	10787	1	pid2
7532	4217	1	pid2
7532	7538	1	pid2
7532	5590	1	pid2
7532	1027	1	pid2
7532	5591	1	pid2
7532	4773	1	pid2
7532	7514	1	pid2
7532	5598	1	pid2
7532	836	1	pid2
7532	84335	1	pid2
7532	3667	1	pid2
7532	1017	1	pid2
7532	51176	1	pid2
7532	8945	1	pid2
7532	6500	2	pid2,wan
7532	4486	1	pid2
7532	644353	1	pid2
7532	867	1	pid2
7532	1398	1	pid2
7532	4914	1	pid2
7532	6772	1	pid2
7532	9610	1	pid2
7532	1958	1	pid2
7532	2885	1	pid2
7532	4214	1	pid2
7532	26986	1	wan
7532	4172	1	wan
7532	8761	1	wan
7532	90411	1	wan
7533	154810	1	dip
7533	51421	1	dip
7533	154796	1	dip
7533	317762	1	dip
7533	9113	1	dip
7533	26524	1	dip
7533	4215	1	dip
7533	5499	1	dip
7533	5562	1	dip
7533	5571	1	dip
7533	5784	1	dip
7533	7003	1	dip
7533	8463	1	dip
7533	7005	1	dip
7533	7159	1	dip
7533	23558	1	dip
7533	10413	1	dip
7533	7531	3	dip,pid2,wan
7533	10971	2	dip,pid2
7533	7534	3	dip,pid2,wan
7533	5894	1	pid2
7533	994	1	pid2
7533	25	1	pid2
7533	57787	1	pid2
7533	2011	1	pid2
7533	572	1	pid2
7533	5584	1	pid2
7533	867	1	pid2
7533	1027	1	pid2
7533	7538	1	pid2
7533	673	1	pid2
7533	5170	1	pid2
7533	4486	1	pid2
7533	6714	1	pid2
7533	5580	1	pid2
7533	26999	1	pid2
7533	5290	1	pid2
7533	10499	1	pid2
7533	1387	1	pid2
7533	7514	1	pid2
7533	3315	1	pid2
7533	7249	1	pid2
7533	1017	1	pid2
7533	3667	1	pid2
7533	7248	1	pid2
7533	51176	1	pid2
7533	2099	1	pid2
7533	644353	1	pid2
7533	4914	1	pid2
7533	4217	1	pid2
7533	2309	1	pid2
7533	5598	1	pid2
7533	5590	1	pid2
7533	9610	1	pid2
7533	2885	1	pid2
10971	4215	1	dip
10971	7531	2	dip,pid2
10971	7534	2	dip,pid2
10971	867	1	pid2
10971	644353	1	pid2
10971	1452	1	pid2
10971	5894	1	pid2
10971	4209	1	pid2
10971	572	1	pid2
10971	25	1	pid2
10971	673	1	pid2
10971	7249	1	pid2
10971	7015	1	pid2
10971	4193	1	pid2
10971	5590	1	pid2
10971	1027	1	pid2
10971	2011	1	pid2
10971	994	1	pid2
10971	5588	1	pid2
10971	1026	1	pid2
10971	2810	1	pid2
10971	4067	1	pid2
10971	200186	1	pid2
10971	581	1	pid2
10971	801	1	pid2
10971	5170	1	pid2
10971	4486	1	pid2
10971	84335	1	pid2
10971	6446	1	pid2
10971	7248	1	pid2
10971	51176	1	pid2
10971	3848	1	pid2
10971	4137	1	pid2
10971	3932	1	pid2
10971	4301	1	pid2
10971	3315	1	pid2
10971	4773	1	pid2
10971	7538	1	pid2
10971	2309	1	pid2
10971	4217	1	pid2
10971	5591	1	pid2
10971	1457	1	pid2
10971	23523	1	pid2
10971	2017	1	pid2
10971	2475	1	pid2
10971	1956	1	pid2
10971	5291	1	pid2
10971	10163	1	pid2
10971	10746	1	pid2
10971	2308	1	pid2
10971	4303	1	pid2
10971	1398	1	pid2
10971	23235	1	pid2
10971	2099	1	pid2
10971	3691	1	pid2
10971	2268	1	pid2
10971	59	1	pid2
10971	6776	1	pid2
10971	105371893	1	pid2
10971	8626	1	pid2
10971	11140	1	pid2
10971	11059	1	pid2
10971	6667	1	pid2
10971	2036	1	pid2
10971	4914	1	pid2
10971	815	1	pid2
10971	4609	1	pid2
10971	9882	1	pid2
10971	4772	1	pid2
10971	7054	1	pid2
10971	57521	1	pid2
10971	1938	1	pid2
10971	1975	2	pid2,wan
10971	4286	1	pid2
10971	1017	1	pid2
10971	6720	1	pid2
10971	324	1	pid2
10971	367	1	pid2
10971	10856	1	pid2
10971	2885	1	pid2
10971	8826	1	pid2
10971	4214	1	pid2
10971	5230	1	wan
10971	8761	1	wan
10971	9414	1	wan
10971	90411	1	wan
10971	6632	1	wan
10971	10190	1	wan
7534	5894	2	dip,pid2
7534	4137	1	pid2
7534	1499	1	pid2
7534	644353	1	pid2
7534	1452	1	pid2
7534	572	1	pid2
7534	7157	1	pid2
7534	5770	1	pid2
7534	2932	1	pid2
7534	207	1	pid2
7534	9261	1	pid2
7534	6774	1	pid2
7534	7531	2	pid2,wan
7534	7249	1	pid2
7534	2309	1	pid2
7534	994	1	pid2
7534	9564	1	pid2
7534	5599	1	pid2
7534	995	1	pid2
7534	1956	1	pid2
7534	4217	1	pid2
7534	673	1	pid2
7534	5580	1	pid2
7534	25	1	pid2
7534	5879	1	pid2
7534	581	1	pid2
7534	993	1	pid2
7534	999	1	pid2
7534	867	1	pid2
7534	9252	1	pid2
7534	2151	1	pid2
7534	2810	1	pid2
7534	1439	1	pid2
7534	2064	1	pid2
7534	4609	1	pid2
7534	4303	1	pid2
7534	1027	1	pid2
7534	23411	1	pid2
7534	5584	1	pid2
7534	2011	1	pid2
7534	7015	1	pid2
7534	3315	1	pid2
7534	5581	1	pid2
7534	5566	1	pid2
7534	1385	1	pid2
7534	3725	1	pid2
7534	466	1	pid2
7534	5601	1	pid2
7534	8844	1	pid2
7534	10746	1	pid2
7534	5590	1	pid2
7534	2308	1	pid2
7534	9882	1	pid2
7534	4773	1	pid2
7534	596	1	pid2
7534	9610	1	pid2
7534	7054	1	pid2
7534	200186	1	pid2
7534	1111	1	pid2
7534	4193	1	pid2
7534	7248	1	pid2
7534	10642	1	pid2
7534	150094	1	pid2
7534	4486	1	pid2
7534	1796	1	pid2
7534	5602	1	pid2
7534	8660	1	pid2
7534	5578	1	pid2
7534	6654	1	pid2
7534	2475	1	pid2
7534	26999	1	pid2
7534	10787	1	pid2
7534	2335	1	pid2
7534	3667	1	pid2
7534	4171	1	pid2
7534	84335	1	pid2
7534	6446	1	pid2
7534	1975	2	pid2,wan
7534	54541	1	pid2
7534	51176	1	pid2
7534	1017	1	pid2
7534	3164	1	pid2
7534	7514	1	pid2
7534	6929	1	pid2
7534	8945	1	pid2
7534	3480	1	pid2
7534	5058	1	pid2
7534	105371893	1	pid2
7534	5587	1	pid2
7534	8454	1	pid2
7534	2036	1	pid2
7534	4914	1	pid2
7534	23235	1	pid2
7534	6794	1	pid2
7534	57787	1	pid2
7534	23387	1	pid2
7534	5501	1	pid2
7534	3676	1	pid2
7534	7412	1	pid2
7534	5786	1	pid2
7534	2033	1	pid2
7534	4208	1	pid2
7534	5607	1	pid2
7534	5598	1	pid2
7534	1386	1	pid2
7534	2885	1	pid2
7534	6722	1	pid2
7534	5604	1	pid2
7534	9748	1	wan
7534	5230	1	wan
7534	23310	1	wan
3676	10006	1	dip
3676	960	1	dip
3676	5829	2	dip,pid2
3676	7412	1	pid2
3676	3688	1	pid2
3676	2335	1	pid2
3676	3695	1	pid2
3676	5566	1	pid2
3676	8174	1	pid2
3676	6696	1	pid2
3676	7057	1	pid2
3676	5879	1	pid2
3676	5747	1	pid2
3676	3689	1	pid2
3676	7058	1	pid2
3676	58494	1	pid2
3676	255743	1	pid2
3676	1785	1	pid2
3676	7094	1	pid2
3676	3685	1	pid2
3676	1213	1	pid2
3676	5573	1	pid2
3676	3672	1	pid2
3676	2885	1	pid2
3676	55349	1	pid2
3676	3690	1	pid2
10006	2059	1	pid2
10006	25	1	pid2
10006	6654	1	pid2
10006	10163	2	pid2,wan
10006	5728	1	pid2
10006	867	1	pid2
10006	8976	2	pid2,wan
10006	5879	1	pid2
10006	55740	1	pid2
10006	8611	1	pid2
10006	10152	1	pid2
10006	5594	1	pid2
10006	10458	1	pid2
10006	5062	1	pid2
10006	5595	1	pid2
10006	8936	2	pid2,wan
10006	10787	2	pid2,wan
10006	1956	1	pid2
10006	8440	1	pid2
10006	8874	1	pid2
10006	7408	1	pid2
10006	1398	1	pid2
10006	4690	1	pid2
10006	1950	1	pid2
10006	26999	2	pid2,wan
10006	55845	1	pid2
10006	7410	1	pid2
10006	998	1	pid2
10006	51285	1	pid2
10006	5295	1	pid2
10006	4067	1	pid2
10006	2017	1	pid2
10006	999	1	pid2
10006	5518	1	pid2
10006	3071	1	wan
10006	6741	1	wan
10006	10946	1	wan
488	10152	1	dip
488	55845	1	dip
488	10423	1	dip
488	23191	1	dip
488	667	1	dip
488	3875	1	dip
488	3880	1	dip
488	3856	1	dip
488	3936	1	dip
488	51474	1	dip
488	399687	1	dip
488	10787	1	dip
488	57224	1	dip
488	5286	1	dip
488	92609	1	dip
488	8936	1	dip
488	10163	1	dip
488	10810	1	dip
488	23788	1	wan
488	3998	1	wan
488	27089	1	wan
488	481	1	wan
488	4724	1	wan
488	9218	1	wan
488	4853	1	wan
10152	55845	2	dip,pid2
10152	10423	1	dip
10152	23191	1	dip
10152	667	1	dip
10152	3875	1	dip
10152	3880	1	dip
10152	3856	1	dip
10152	3936	1	dip
10152	51474	1	dip
10152	399687	1	dip
10152	10787	2	dip,pid2
10152	57224	1	dip
10152	5286	1	dip
10152	5879	1	dip
10152	92609	1	dip
10152	8936	2	dip,pid2
10152	10163	2	dip,pid2
10152	10810	1	dip
10152	26999	1	pid2
10152	8976	1	wan
55845	10423	1	dip
55845	23191	1	dip
55845	667	1	dip
55845	3875	1	dip
55845	3880	1	dip
55845	3856	1	dip
55845	3936	1	dip
55845	51474	1	dip
55845	399687	1	dip
55845	10787	2	dip,pid2
55845	57224	1	dip
55845	5286	1	dip
55845	5879	1	dip
55845	92609	1	dip
55845	8936	2	dip,pid2
55845	10163	2	dip,pid2
55845	10810	1	dip
55845	8440	1	pid2
55845	4690	1	pid2
55845	26999	1	pid2
10423	23191	1	dip
10423	667	1	dip
10423	3875	1	dip
10423	3880	1	dip
10423	3856	1	dip
10423	3936	1	dip
10423	51474	1	dip
10423	399687	1	dip
10423	10787	1	dip
10423	57224	1	dip
10423	5286	1	dip
10423	92609	1	dip
10423	8936	1	dip
10423	10163	1	dip
10423	10810	1	dip
23191	667	1	dip
23191	3875	1	dip
23191	3880	1	dip
23191	3856	1	dip
23191	3936	1	dip
23191	51474	1	dip
23191	399687	1	dip
23191	10787	1	dip
23191	57224	1	dip
23191	5286	1	dip
23191	5879	1	dip
23191	92609	1	dip
23191	8936	1	dip
23191	10163	1	dip
23191	10810	1	dip
667	3875	1	dip
667	3880	1	dip
667	3856	1	dip
667	3936	1	dip
667	51474	1	dip
667	399687	1	dip
667	10787	1	dip
667	57224	1	dip
667	5286	1	dip
667	92609	1	dip
667	8936	1	dip
667	10163	1	dip
667	10810	1	dip
667	8626	1	pid2
667	581	1	pid2
667	3691	1	pid2
667	64782	1	pid2
667	7421	1	pid2
667	355	1	pid2
3875	8678	1	dip
3875	867	1	dip
3875	1832	1	dip
3875	3880	1	dip
3875	3856	1	dip
3875	3936	1	dip
3875	51474	1	dip
3875	399687	1	dip
3875	10787	1	dip
3875	57224	1	dip
3875	5286	1	dip
3875	92609	1	dip
3875	7431	2	dip,pid2
3875	8936	1	dip
3875	10163	1	dip
3875	10810	1	dip
3875	8717	1	pid2
3875	836	1	pid2
3875	839	1	pid2
3875	841	1	pid2
3875	840	1	pid2
3880	3856	2	dip,pid2
3880	3936	1	dip
3880	51474	1	dip
3880	399687	1	dip
3880	10787	1	dip
3880	57224	1	dip
3880	5286	1	dip
3880	7052	1	dip
3880	92609	1	dip
3880	8936	1	dip
3880	10163	1	dip
3880	10810	1	dip
3880	2099	1	pid2
3880	3725	1	pid2
3880	7157	1	pid2
3880	5600	1	pid2
3880	1432	1	pid2
3856	1832	1	dip
3856	3936	1	dip
3856	51474	1	dip
3856	399687	1	dip
3856	10787	1	dip
3856	57224	1	dip
3856	5286	1	dip
3856	92609	1	dip
3856	8936	1	dip
3856	10163	1	dip
3856	10810	1	dip
3856	1432	1	pid2
3856	7157	1	pid2
3856	3725	1	pid2
3856	5600	1	pid2
3856	4843	1	pid2
3856	2099	1	pid2
3856	1386	1	pid2
3936	51474	1	dip
3936	399687	1	dip
3936	10787	1	dip
3936	57224	1	dip
3936	5286	1	dip
3936	92609	1	dip
3936	8936	1	dip
3936	10163	1	dip
3936	10810	1	dip
3936	5962	1	wan
3936	4478	1	wan
3936	7430	1	wan
3936	55748	1	wan
3936	55033	1	wan
51474	999	2	dip,pid2
51474	1495	2	dip,pid2
51474	399687	1	dip
51474	10787	1	dip
51474	57224	1	dip
51474	5286	1	dip
51474	92609	1	dip
51474	8936	1	dip
51474	10163	1	dip
51474	10810	1	dip
51474	1950	1	pid2
51474	7414	1	pid2
51474	144100	1	pid2
51474	4301	1	pid2
51474	387	1	pid2
51474	1956	1	pid2
399687	10787	1	dip
399687	57224	1	dip
399687	5286	1	dip
