	entrezgene	mean	bases	median	transcript_count
15556	717	0.5430633787210039	1751.4	1.026	10
15557	7170	0.9249667493947162	746.4	1.0952	10
15558	7171	0.7458089279773704	707.5	1.1108333333333333	6
15559	7172	0.6160975785907858	738.0	1.026	1
15560	7173	0.17658026938129284	2034.0	0.6171428571428571	7
15561	7174	0.8744407398491977	3080.25	1.1352499999999999	4
15562	7175	0.8107262565226449	4636.5	1.138	2
15563	7177	-0.02101889494382014	826.8	0.134	5
15564	7178	0.927192837252757	499.5	1.138	6
15565	7179	0.11735920231098185	1510.5	0.11662499999999999	4
15566	718	0.37808401575374245	2842.0	0.783	3
15567	7180	0.4690371067336505	767.0	0.8770000000000001	3
15568	7181	0.7815005360022859	1493.25	1.121	4
15569	7182	0.8146264935684918	1813.8	1.086	5
15570	7184	0.890137497237137	2329.5	1.138	8
15571	7185	0.6529198935468575	1129.0	1.026	3
15572	7186	0.6024196341301461	1506.0	1.026	1
15573	7187	0.7768155562699012	1640.5	1.138	6
15574	7188	0.7003034826762246	1674.0	0.9700000000000001	3
15575	7189	0.7375536424474187	1569.0	1.026	2
15576	719	0.431479	1449.0	0.268	1
15577	72	0.8263180125125411	906.0	1.1349999999999998	4
15578	720	0.4508153738082912	5166.0	0.946	2
15579	7200	0.30758424110519933	723.0	0.206	2
15580	7201	0.8594719423558896	1197.0	1.138	2
15581	7203	0.8387202701017978	1555.0	1.138	3
15582	7204	0.8111527082891076	6516.0	1.138	3
15583	7205	0.5652881509822191	837.0	1.026	2
15584	721	0.4677601465950249	5166.0	0.987	2
15585	7216	0.4913608398505329	2577.0	0.3525	6
15586	722	0.128861295986622	1794.0	0.168	1
15587	7220	0.9442435678095924	2451.0	1.138	3
15588	7222	0.8299204307342564	2565.0	1.138	3
15589	7223	0.7429986720425202	2472.0	1.138	8
15590	7224	0.900488829226557	2922.0	1.138	1
15591	7225	0.7696677122799583	2609.25	1.138	4
15592	7226	0.46149436597187576	4509.0	0.9592499999999999	4
15593	7227	0.8743584498808409	3542.0	1.138	6
15594	723790	0.676527	393.0	0.953	1
15595	723961	0.2740348192371476	603.0	0.164	1
15596	7247	0.8758979164548562	602.0	1.138	3
15597	7248	0.7503269685031259	2352.6666666666665	1.0808888888888888	18
15598	7249	0.5927465396004161	5292.666666666667	1.0732777777777778	18
15599	725	0.3634226258038459	758.25	0.222	4
15600	7251	0.9137489603545623	1135.5	1.138	2
15601	7252	0.6712086043165468	417.0	1.026	1
15602	7253	0.6529517067200308	1190.5	1.0353333333333332	6
15603	7257	0.8600526712485682	873.0	1.138	1
15604	7258	-0.19205005072191925	896.0	0.202	2
15605	7259	0.316732	1314.0	0.201	1
15606	726	0.6864270600268947	1963.0	1.049	3
15607	7260	0.5389247931135549	1118.0	1.0353333333333332	3
15608	7262	0.48363	459.0	0.773	1
15609	7263	0.6913501521252797	894.0	1.01	3
15610	7264	0.7140290672877848	966.0	1.138	2
15611	7265	0.7671743725130862	733.2857142857143	1.1005714285714288	7
15612	7266	0.9095830807158993	1328.076923076923	1.138	13
15613	7267	0.6329877557051888	4961.4	1.047	10
15614	7268	0.7156494441580756	1164.0	1.026	1
15615	727	0.5873347563105182	5040.0	1.026	2
15616	7270	0.3883553970329469	1945.5	0.5425	2
15617	7272	0.6863753460549162	1989.0	1.138	4
15618	7273	0.7645624618958898	79712.1	1.1313	10
15619	7274	0.7098865173237754	837.0	1.138	1
15620	7275	0.8476874822874295	1582.0	1.138	3
15621	7276	0.508514519830175	412.0	1.026	3
15622	7277	0.8604678659925282	1324.5	1.138	2
15623	7278	0.4438110288248337	1353.0	0.663	1
15624	727800	0.645366	786.0	1.016	2
15625	727830	-0.0898600828387734	4044.0	-0.048	1
15626	727832	-0.6150919098850575	2175.0	-0.422	1
15627	727837	-0.24434475464800112	602.0	-0.20200000000000004	3
15628	727838	-0.2055744369230769	975.0	-0.078	1
15629	727851	0.6762479460771748	4297.0	1.0156666666666665	3
15630	727857	0.354877	708.0	0.2035	1
15631	727866	0.359927	642.0	0.658	4
15632	727897	-0.4332597209208167	17289.0	-0.355	1
15633	727905	-0.0837973617705242	4044.0	-0.098	1
15634	727909	-0.5328968999473407	1899.0	-0.1445	1
15635	727910	0.3342867987421383	795.0	0.209	1
15636	727924	0.324444	951.0	0.91	1
15637	727936	0.6690083513513514	1332.0	1.138	1
15638	727940	-0.2665827785467128	867.0	-0.172	1
15639	727957	0.4363967461861591	4005.0	1.012	4
15640	728	0.1087954415954415	1053.0	0.1815	1
15641	7280	0.7606097316890882	1338.0	1.096	1
15642	728036	-0.1442322306805075	867.0	0.269	1
15643	728042	-0.1052810818915801	867.0	0.269	1
15644	728047	-0.3660520616113744	1899.0	-0.052	1
15645	728049	-0.1224472133794694	867.0	0.269	1
15646	728062	-0.0482106943483275	867.0	0.206	1
15647	728072	-0.0567487289504036	867.0	0.196	1
15648	728075	-0.0486031049596309	867.0	0.193	1
15649	728082	-0.0537841522491349	867.0	0.193	1
15650	728090	-0.119897633217993	867.0	0.306	1
15651	728096	-0.2404881130334486	867.0	-0.23	1
15652	728113	0.58828705320606	904.8	1.0307	5
15653	728116	0.5789154845430108	1488.0	0.999	1
15654	728118	-0.0419696037822561	2263.5	0.317	2
15655	728130	-0.0904479761773105	2047.5	0.3375	2
15656	728132	-0.0383641883597883	945.0	0.238	1
15657	728137	0.010094207432444767	826.0	0.16533333333333333	3
15658	728194	0.39861222541140445	2613.0	0.915	3
15659	728215	0.7813949201161946	1377.0	1.125	1
15660	728224	0.3739929999999999	558.0	0.819	1
15661	728226	0.1926961268436577	678.0	0.516	1
15662	728229	0.1782994564924913	1056.0	0.052000000000000005	2
15663	728239	0.5369409568466734	2240.0	0.7816666666666667	3
15664	728255	0.4411859999999999	366.0	0.315	1
15665	728269	-0.457406	948.0	-0.046	1
15666	728276	0.5345655601111622	411.0	0.7423333333333334	3
15667	728279	0.5824189999999999	372.0	0.997	1
15668	728294	0.37974544474233385	1365.0	0.964	2
15669	728299	0.071323	192.0	0.087	1
15670	7283	0.8500303872658777	1425.0	1.127	2
15671	728310	-0.3078995259497057	1869.0	0.093	1
15672	728317	-0.190604	6186.0	0.1405	1
15673	728318	0.027364	753.0	0.097	1
15674	728340	0.8946750661723958	811.5	1.136	4
15675	728343	0.2588373965975545	1881.0	0.193	2
15676	728358	-0.6491647192982456	285.0	-0.195	1
15677	728361	0.5852423594545233	609.0	1.018	2
15678	728369	0.041676	1593.0	0.301	1
15679	728373	0.001234	1593.0	0.307	1
15680	728378	-0.14147575789395145	2187.0	0.131	2
15681	728379	0.019428	1593.0	0.315	1
15682	728386	-0.01104	1593.0	0.307	1
15683	728392	0.458731	360.0	0.931	1
15684	728393	0.0073349999999999	1593.0	0.301	1
15685	728395	0.009833849334495067	838.0	0.16533333333333333	3
15686	7284	0.6879883245614035	1368.0	1.026	1
15687	728400	0.014878	1593.0	0.301	1
15688	728403	0.0071548298642375675	812.0	0.24266666666666667	3
15689	728405	0.024793	1593.0	0.307	1
15690	728419	0.038035	1593.0	0.308	1
15691	728430	-0.0823115770609319	1395.0	0.32	1
15692	728458	0.4839533452054794	1095.0	0.897	1
15693	728464	0.6155479218891916	1101.0	1.026	1
15694	728489	0.3103277054571852	445.5	0.179	2
15695	728492	0.5357714659391656	257.4	0.7230000000000001	5
15696	728498	-0.1856034555028962	1899.0	0.196	1
15697	728524	-0.0488296679197995	798.0	0.221	1
15698	728537	0.032804795271223965	643.0	0.08216666666666667	3
15699	728568	0.5323779916666667	190.875	1.054	8
15700	728577	0.3935329431523688	2566.2	0.7101	5
15701	728586	0.38593111455245255	850.5	0.227	2
15702	728588	0.0400107368421052	1197.0	0.049	1
15703	728591	0.4914432653799564	473.57142857142856	0.765	7
15704	728597	0.4010747534246575	1095.0	0.948	1
15705	7286	0.7039438384156466	1093.0	1.026	3
15706	728621	0.45044480111089247	1398.75	0.34046875	16
15707	728637	0.44523492841589546	1062.0	0.2635	2
15708	728642	0.49323469341614534	2305.0	0.8205	6
15709	728656	0.3305350620142487	514.0	0.1065	3
15710	728661	0.4561936437313443	1059.0	0.9369999999999999	3
15711	728689	0.6814250622950819	2745.0	0.967	2
15712	728695	-0.2069741346153846	312.0	0.295	1
15713	7287	0.569879864816278	1574.0	1.026	3
15714	728712	-0.0810237551020408	294.0	0.088	1
15715	728734	-0.1720318591549295	1065.0	0.095	2
15716	728741	-0.2650430040585377	1200.0	0.151	3
15717	728743	0.7926893614035088	503.0	1.0534999999999999	3
15718	728746	-0.0232137706093189	1395.0	0.21	1
15719	728753	-0.0347599555555555	1395.0	0.257	1
15720	728763	0.1815586783737564	4965.0	0.182	2
15721	728780	0.46435328516445257	1192.0	0.2763333333333333	3
15722	7288	0.18197711874347364	1526.25	0.1255	4
15723	728819	0.408121	948.0	0.2375	1
15724	728833	0.7881310199999999	450.0	1.02	1
15725	728841	-0.339956897843761	2829.0	-0.273	1
15726	728858	0.1188397185185185	810.0	0.097	1
15727	728888	-0.3593484589898767	2563.0	0.16333333333333333	3
15728	7289	0.5079023513358154	1417.5	1.024	2
15729	728911	-0.2991929385964912	570.0	-0.039	2
15730	728927	0.2756834750778816	1284.0	0.576	2
15731	728945	0.0151449999999999	495.0	0.263	1
15732	728957	0.0426898748615725	903.0	0.427	1
15733	729	0.5883800388591801	2805.0	1.026	2
15734	7290	0.8491042147629151	2743.5	1.138	2
15735	729020	0.087857	687.0	0.17	1
15736	729025	0.5314378344827586	1740.0	0.867	1
15737	729059	0.381434371590814	419.0	0.19999999999999998	3
15738	729085	0.3731750227727281	1435.5	0.347	6
15739	729092	-0.13979604611422394	2026.5	0.259	2
15740	7291	0.7433420000000001	609.0	0.944	1
15741	7292	0.37940413414349766	482.0	0.23858333333333334	6
15742	729201	0.4497728583333333	480.0	0.707	1
15743	729230	0.4162987106666667	1104.0	1.026	2
15744	729233	-0.3459575945945946	666.0	0.266	1
15745	729238	0.12791486476901756	536.0	0.37733333333333335	3
15746	729240	-0.2667209639639639	666.0	0.258	2
15747	729246	-0.3613451891891892	666.0	0.267	1
15748	729250	-0.3064103183183183	666.0	0.298	1
15749	729262	-0.14896376812214454	2263.5	-0.0885	2
15750	729264	-0.23692170090614884	342.0	0.21625	2
15751	7293	0.10593246971936995	821.1428571428571	0.10328571428571429	7
15752	729330	0.407236591352859	1434.0	0.194	1
15753	729355	-0.11638870231715205	342.0	0.2195	2
15754	729359	-0.632157667170536	4117.5	0.05725	2
15755	729384	-0.2137475356880059	1359.0	-0.147	2
15756	729396	-0.5729518502824859	354.0	-0.1305	1
15757	7294	0.6097739626317824	1239.0	1.0633333333333332	3
15758	729422	-0.732672324858757	354.0	-0.1825	1
15759	729428	-0.4799785891238671	331.0	-0.168	1
15760	729431	-0.6485419858757061	354.0	-0.164	1
15761	729438	0.736133286868687	990.0	1.129	1
15762	729440	0.6623767572953071	1179.0	1.026	3
15763	729442	-0.5424914915254236	354.0	-0.151	1
15764	729447	-0.7471937777777777	351.0	-0.215	1
15765	729458	-0.1051611707317073	615.0	-0.1245	1
15766	729475	0.318669341091954	3480.0	0.197	1
15767	7295	0.7477985616498464	288.0	1.026	2
15768	729515	0.6048506819248827	406.5	1.022	2
15769	729528	-0.2199464421052631	1425.0	-0.148	1
15770	729533	0.7212766646851614	319.8	0.9078999999999999	5
15771	729540	0.6829253063644983	4688.25	1.01525	4
15772	729597	-0.0991727733664185	1209.0	0.307	1
15773	7296	0.7192488436882992	1638.4285714285713	1.129	7
15774	729627	0.002943	801.0	0.041	1
15775	729665	0.2170337309077733	2434.5	0.1625	2
15776	7297	0.5287717491913616	2957.5	0.984	6
15777	729747	0.1185353395989975	1596.0	0.572	1
15778	729759	0.226117	939.0	0.647	1
15779	729767	0.0342875826839826	1155.0	-0.081	1
15780	7298	0.6463271181975961	825.0	0.9700000000000001	3
15781	729830	0.6342936368876081	3123.0	1.137	2
15782	729852	0.5359230886086539	318.75	0.65875	4
15783	729857	0.6542961314741036	5271.0	1.017	1
15784	729873	-0.2960705260606061	1650.0	0.327	1
15785	729877	-0.4000581763636363	1650.0	-0.412	1
15786	7299	0.618584213836478	1590.0	1.026	1
15787	729920	0.5630682635127859	1140.75	0.8495	4
15788	729956	0.5983374344283168	1650.0	0.94	2
15789	729966	-0.0649631914893617	705.0	-0.013	1
15790	729967	0.803193944278874	250.2	1.0932	5
15791	729974	-0.0036126458333333	864.0	-0.063	1
15792	729978	-0.0920867948317891	1037.0	0.08933333333333333	3
15793	729991	0.4685748788319704	293.0	0.7306666666666666	3
15794	729993	0.8200908006712595	970.5	1.056	2
15795	730	0.5770522719804234	1990.5	1.026	4
15796	730005	-0.015271477563033651	928.5	0.157	4
15797	730051	0.025114645500194384	565.2857142857143	0.23614285714285715	7
15798	730087	0.03695175609231902	602.4	0.44299999999999995	5
15799	730094	0.9568417311373393	362.25	1.138	4
15800	730098	0.8623911355446356	187.5	1.06575	4
15801	7301	0.7760083986695162	2605.5	1.1280000000000001	2
15802	730112	0.5023071482205006	789.0	0.7623333333333333	3
15803	730130	0.5908720000000001	1143.0	0.959	1
15804	730159	0.4682940224719101	534.0	0.676	1
15805	730249	0.5235281687413554	1446.0	0.947	1
15806	730262	0.011178	495.0	0.263	1
15807	730291	-0.4189813502824858	1239.0	0.379	1
15808	7305	0.47654976867622656	346.2	0.8957999999999998	5
15809	7306	0.6947552995513051	1179.0	1.1099999999999999	2
15810	7307	0.7620516437243406	650.0	1.056	3
15811	730755	0.670483	387.0	1.004	1
15812	731	0.507911199740826	1725.0	1.026	4
15813	7311	0.7762454418604652	387.0	1.037	10
15814	731220	0.5081395868768698	1606.0	0.9673333333333334	3
15815	7314	0.755933858874459	644.4	1.0164	5
15816	7316	0.435675825708061	1678.0	0.8936666666666667	3
15817	7317	0.7849134969582284	2625.0	1.1353333333333333	3
15818	7318	0.5265021316222441	3039.0	1.026	1
15819	7319	0.9236689815667112	450.3333333333333	1.122	9
15820	732	0.563520702771077	1733.0	1.026	3
15821	7320	1.0302669447167756	445.5	1.138	2
15822	7321	0.9877006644144144	387.0	1.138	2
15823	7322	1.051774341539859	374.4	1.118	5
15824	7323	1.1092490088304352	420.4	1.1443333333333332	15
15825	7324	0.7975514670214275	525.0	1.10275	4
15826	7325	0.9786338102310232	606.0	1.138	2
15827	7326	0.976993055214425	406.5	1.138	2
15828	7327	0.7597559205226704	456.0	1.0	2
15829	7328	0.9604986892400319	451.0	1.138	3
15830	7329	0.7856771570215784	465.20454545454544	1.1354545454545453	44
15831	733	0.3285862134646962	609.0	0.882	1
15832	7332	0.9714234365596323	491.0	1.1506666666666667	3
15833	7334	0.9315010977812719	376.5	1.1280000000000001	4
15834	7335	0.908285776101688	381.75	1.136	8
15835	7336	1.000019751672841	358.0	1.153	3
15836	7337	0.9566933420644245	2365.5	1.1321428571428571	14
15837	734	0.8873928698484215	1327.5	1.138	4
15838	7341	0.9601900940640145	259.125	1.093125	8
15839	7342	0.8778194763614624	1587.0	1.138	3
15840	7343	0.8149945978644065	2239.3636363636365	1.062	11
15841	7345	0.7476511098674052	673.5	1.1239999999999999	4
15842	7347	0.9350084906204904	693.0	1.138	1
15843	7348	0.7742010438430263	695.0	1.1313333333333333	3
15844	7349	0.4459329999999999	375.0	0.947	1
15845	735	0.34985836341658544	1613.0	0.307	3
15846	7350	0.485234762987013	924.0	0.947	1
15847	7351	0.7303808935420433	846.0	1.026	3
15848	7352	0.6744524217561081	883.5	1.026	2
15849	7353	0.8092707113875514	862.5	1.138	2
15850	7355	0.7403491151275224	799.75	1.1006666666666665	12
15851	7356	0.10509578842486644	223.5	0.10925	2
15852	7357	0.9177433097046414	1185.0	1.138	1
15853	7358	0.8564259859207891	1362.0	1.138	4
15854	7360	0.899546306675077	1286.142857142857	1.138	7
15855	7363	0.10000574164410156	1348.5	0.122	2
15856	7364	-0.08300680288745617	1236.0	0.11599999999999999	3
15857	7365	-0.13024060859653214	1461.0	0.794	2
15858	7366	0.0414601261770244	1593.0	0.19	1
15859	7367	0.2497629981167608	1593.0	0.182	1
15860	7368	0.7990983296432965	1626.0	1.049	2
15861	7369	0.5028912229153261	1956.0	1.026	3
15862	7371	0.8375458882106337	545.25	1.138	4
15863	7372	0.5805316854811182	822.0	1.0819999999999999	2
15864	7373	0.7209213121534734	4113.0	1.1246666666666667	3
15865	7374	0.6070972086623018	870.0	1.0683333333333334	6
15866	7375	0.6486470594753454	1919.25	1.1255	4
15867	7376	0.6814063329116409	1297.5	1.1315	6
15868	7378	0.5027213118971061	933.0	1.026	2
15869	7379	0.6469694018018017	555.0	1.012	1
15870	738	0.7279099978714347	2349.0	1.087	1
15871	7380	0.5122235939440564	682.5	1.0055	2
15872	7381	0.4496111735891861	369.0	0.7852499999999999	4
15873	7384	0.6734653014790446	1422.0	1.026	2
15874	7385	0.6993651152694761	1000.0	1.0633333333333332	3
15875	7386	0.4120930933333334	825.0	0.829	1
15876	7388	0.7815724347826086	276.0	1.138	1
15877	7389	0.8084027045930781	961.2857142857143	1.138	7
15878	7390	0.605783065997694	699.0	1.026	7
15879	7391	0.9030127730499409	905.0	1.138	3
15880	7392	0.7927529272393139	919.2	1.1154	5
15881	7398	0.8611828049194233	2358.0	1.138	2
15882	7399	0.5802426486737887	11977.0	1.026	3
15883	740	0.42531920361259934	348.75	1.005	4
15884	7401	0.7158786768800779	600.0	1.138	3
15885	7402	0.6988621345854683	5399.0	1.1006666666666665	3
15886	7403	1.035309692742787	4164.0	1.138	8
15887	7404	0.39780386978117016	3744.214285714286	0.8698571428571429	14
15888	7405	0.7369111714137617	1369.8	1.062	5
15889	7407	0.6888282682476943	3795.0	1.026	1
15890	7408	0.66816619160105	1143.0	1.026	1
15891	7409	0.7313750138717121	2439.0	1.127	5
15892	741	0.4531	1212.0	0.961	1
15893	7410	0.69071288861055	2588.0	1.026	3
15894	7411	0.833285097532609	584.0	1.1183333333333332	3
15895	7412	0.5354099019911316	1955.25	0.49974999999999997	4
15896	7414	0.9129823769414018	3303.0	1.138	2
15897	7415	0.9096207792310612	2307.0	1.138	9
15898	7416	0.8139682417840376	852.0	1.138	3
15899	7417	0.8923453435635745	900.0	1.134	3
15900	7419	0.9335826635779588	704.0	1.138	3
15901	7421	0.6830543708724321	1371.75	1.04425	4
15902	7422	0.7742179584725025	834.3333333333334	1.016361111111111	18
15903	7423	0.7184125043159001	595.5	1.0354999999999999	2
15904	7424	0.7016872126984127	1260.0	1.026	1
15905	7425	0.623344	1848.0	0.878	2
15906	7428	0.45442035123192537	509.625	0.69675	8
15907	7429	0.6352504710164671	1767.0	1.0913333333333333	3
15908	7430	0.7358723197047131	1761.0	1.134	2
15909	7431	0.8407868087080657	1401.0	1.129	2
15910	7432	0.5694278938883155	511.5	1.026	2
15911	7433	0.6374378154177451	1149.75	1.026	4
15912	7434	0.3664924897468831	1140.0	0.94425	4
15913	7436	0.8277076974881243	2518.5	1.138	4
15914	7439	0.5451470176465969	1182.75	0.9855	4
15915	744	0.9932932977035323	859.5	1.138	2
15916	7441	0.21751524556652857	283.5	0.425	2
15917	7442	0.6273673992530212	2494.714285714286	1.116	7
15918	7443	0.781629541948238	1185.0	1.1357083333333333	24
15919	7444	0.6430414363999365	1345.0	1.0533333333333335	6
15920	7447	0.8968802187500001	576.0	1.138	3
15921	7448	0.4547518420320111	1437.0	1.016	1
15922	745	0.7024871680769968	3396.0	1.026	2
15923	7450	0.5318854532101398	8442.0	1.026	1
15924	7453	0.6260258378579671	1178.5714285714287	1.004	7
15925	7454	0.6810308895503361	1597.5	1.0245	4
15926	7455	0.1093111533093656	8302.5	0.1815	4
15927	7456	0.5845831946728524	1464.5454545454545	1.007818181818182	11
15928	7458	0.860661540574944	448.2857142857143	1.138	7
15929	746	0.8760125134722222	232.5	1.138	2
15930	7461	0.7092658851335707	3088.5	1.055	2
15931	7462	0.208322281420765	732.0	0.196	4
15932	7464	0.6317490297845374	1578.0	1.026	2
15933	7465	0.8805902632291035	1324.5	1.137	4
15934	7466	0.44639628667510284	1948.3333333333333	0.899888888888889	9
15935	7468	0.705670996003776	2627.4545454545455	1.056181818181818	11
15936	7469	0.6343628727397372	1603.5	1.04025	2
15937	747	0.750206058485139	3129.0	1.1325	1
15938	7471	0.8619497987421384	1113.0	1.131	1
15939	7472	0.852407216989843	1083.0	1.138	1
15940	7473	0.8257176616605464	741.75	1.134	4
15941	7474	0.8720142898254521	1128.0	1.134	3
15942	7475	0.6988669717668489	1098.0	1.026	1
15943	7476	0.868305720952381	1050.0	1.118	1
15944	7477	0.7806523380526018	933.0	1.04175	4
15945	7478	0.6419494777257371	1083.0	1.026	2
15946	7479	0.8001289308712121	1056.0	1.066	1
15947	7480	0.8515507632776428	756.0	1.1153333333333333	3
15948	7481	0.8746582629107982	1065.0	1.138	1
15949	7482	0.8366010176033023	1065.0	1.138	3
15950	7483	0.6542684344262295	1098.0	0.984	1
15951	7484	0.6326410625980474	1032.0	1.026	2
15952	7485	0.677581921111111	399.0	1.0464166666666666	6
15953	7486	0.5419925591998139	4299.0	1.008	1
15954	7490	0.8080239137004469	1206.75	1.1199999999999999	8
15955	7494	0.7638810691766166	838.5	1.138	4
15956	7498	0.6385867381309346	4002.0	1.026	1
15957	7499	0.1273079582854087	532.5	0.099	4
15958	7504	0.6578321550561798	1335.0	1.026	1
15959	7507	0.7222359330900242	822.0	1.026	1
15960	7508	0.4744463645058448	2823.0	0.937	1
15961	751071	0.4169957565698478	723.0	0.874	1
15962	7511	0.8091846393856891	1863.0	1.12	3
15963	7512	0.6338909071604937	2025.0	1.026	1
15964	7514	0.9536510775720379	3004.32	1.138	25
15965	7515	0.6443121884570313	1855.5	1.026	2
15966	7516	0.5727405871886121	759.0	1.026	2
15967	7517	0.3245597606783835	918.0	0.2932	5
15968	7518	0.6341417311395545	1008.0	1.026	4
15969	752	0.6831524258698044	3309.0	1.12	2
15970	7520	0.7205748726693952	2199.0	1.118	2
15971	752014	-0.31338965646258504	445.5	-0.14150000000000001	2
15972	7525	0.8931298531413324	1637.0	1.126	3
15973	7528	0.9404973607922373	864.0	0.9789999999999999	2
15974	7529	0.9265976437246964	741.0	1.138	2
15975	753	0.5310330338949518	724.6153846153846	0.9654615384615385	13
15976	7531	1.0095603521792276	477.75	1.133	4
15977	7532	0.8270514556451612	744.0	1.138	1
15978	7533	0.6982119362948995	480.0	0.5755	2
15979	7534	0.9770086934647417	640.0	1.1285833333333333	12
15980	7535	0.6843668302678437	1553.0	1.138	3
15981	7536	0.8627009624865382	1908.3	1.1261999999999999	10
15982	7538	0.29541628593272173	589.5	0.4975	2
15983	7539	0.6094685324873913	1909.0	1.026	3
15984	754	0.34832541812661444	444.0	0.69325	4
15985	7541	0.813417928888889	1350.0	1.138	5
15986	7542	0.6514276798856734	443.0	1.026	3
15987	7543	0.9213042041935828	2274.0	1.138	5
15988	7544	0.596887080068376	2205.0	0.913	4
15989	7545	0.8168707544642857	1344.0	0.963	1
15990	7546	0.7550602995622264	1599.0	1.019	1
15991	7547	0.9128571231664988	1389.0	1.097	2
15992	7549	0.5400953948025253	1189.8	1.026	5
15993	755	0.2897280677146933	889.0	0.6603333333333333	3
15994	7551	0.6410846469247167	1077.75	1.051	4
15995	7552	0.9735560420293998	2355.0	1.138	4
15996	7553	0.37815795878399766	1197.75	0.56925	8
15997	7554	0.476986400462963	1728.0	1.026	1
15998	7555	0.8596305746501992	518.5714285714286	1.0665714285714285	7
15999	7556	0.5923415245987752	1588.0	0.894	3
16000	7559	0.46851107144906184	1982.0	0.3036666666666667	3
16001	7561	0.1956440098496631	1929.0	0.528	1
16002	7562	-0.0233820502364066	1692.0	-0.054	1
16003	7564	0.4352860405075647	2049.0	0.8290000000000001	3
16004	7565	0.27665473333333335	1992.0	0.098	2
16005	7566	0.6297203605505878	1649.25	1.026	4
16006	7567	0.4538117086457267	1095.0	0.7251	5
16007	7568	0.0090924799993367	997.5	-0.1025	2
16008	7569	0.7341022175825284	1891.5	1.066	2
16009	757	0.8996162935010483	477.0	1.129	1
16010	7570	0.757516	675.0	1.12	1
16011	7571	0.5738839488630194	1462.2857142857142	0.8037142857142857	7
16012	7572	0.8796694937278241	932.0	1.1246666666666665	3
16013	7574	0.5214552084893883	1602.0	0.895	1
16014	7576	-0.37776761999794944	1196.25	-0.176375	4
16015	7579	0.6184036044605705	2522.0	1.0206666666666668	3
16016	758	0.7843374128440368	981.0	1.074	2
16017	7580	0.8495947712895379	822.0	1.138	2
16018	7581	0.45775084542535166	2055.0	0.8196666666666665	6
16019	7582	0.3857196551133932	2337.0	0.703	2
16020	7584	0.6017258217875874	630.0	0.49924999999999997	4
16021	7586	0.7676127936986017	1478.25	1.138	4
16022	7587	0.36323664738211064	1346.25	0.7395	4
16023	7589	0.608130499100296	1387.5	1.026	2
16024	759	0.517233258442006	652.0	1.0086666666666666	6
16025	7592	0.6158834730769231	2340.0	0.9700000000000001	3
16026	7593	0.5118516146164771	1515.75	1.026	4
16027	7594	-0.005556349321198102	2063.0	0.41933333333333334	6
16028	7596	0.5440720180575892	2049.0	1.011	3
16029	7597	0.8399166419847798	790.5	1.136	4
16030	760	0.5910639348659005	783.0	1.026	1
16031	761	0.7246704802043423	783.0	1.082	1
16032	7617	-0.3364293660343356	838.0	0.1475	3
16033	762	0.1917529520766773	939.0	0.212	1
16034	7620	-0.058529526960611346	1075.5	-0.0225	2
16035	7621	0.488151	1341.0	0.877	1
16036	7625	0.2672721645273417	1377.0	0.09659999999999999	5
16037	7626	0.4778309405741946	1390.5	0.753	2
16038	7627	0.551928884820948	964.5	0.9645	4
16039	7629	0.7922889655637237	1630.5	1.138	2
16040	763	0.19980220199213403	799.0	0.17200000000000001	3
16041	7633	0.45364596317969264	1360.5	0.801	4
16042	7634	0.2071329999999999	822.0	0.131	1
16043	7637	0.5106965902119728	1593.0	0.8971666666666667	6
16044	7638	0.2866779266450917	1854.0	0.19	4
16045	7639	0.1804670330350586	819.6	0.5104	5
16046	7643	-0.4794432691029901	1806.0	0.323	1
16047	7644	-0.4054384967457096	2475.0	0.2773333333333334	3
16048	765	0.17189707223141598	789.0	0.14700000000000002	4
16049	7652	-0.2548513880539499	2595.0	0.284	1
16050	766	0.7841523199783335	711.0	1.134	2
16051	767	0.8598020263459336	873.0	1.138	1
16052	7673	0.12925390136767248	1035.0	0.29566666666666663	3
16053	7675	0.3859094961636828	1173.0	0.783	2
16054	767557	0.7247653401360545	294.0	1.138	1
16055	7678	0.2276905269405196	595.5	0.5665	4
16056	768	0.5066797818840579	1380.0	1.022	1
16057	7681	0.21132019310511152	625.6666666666666	0.08072222222222222	9
16058	768206	0.5565996787878787	165.0	0.292	2
16059	768211	0.5672241617647059	816.0	1.026	2
16060	768239	0.003532	1566.0	0.104	1
16061	7690	0.9152677468846825	1542.5	1.1428333333333331	6
16062	7691	0.3656674181989627	2121.0	0.78	1
16063	7692	0.5628587173634313	1921.3846153846155	1.018	13
16064	7693	0.20897391277258565	712.5	0.0735	2
16065	7694	0.43795793906787683	1812.6	0.7658	5
16066	7695	0.34621138956152164	1575.0	0.688	2
16067	7697	-0.20267729166445125	596.5	0.07183333333333335	6
16068	7699	0.6120436696096185	749.75	0.929125	4
16069	770	0.8891651671732522	987.0	1.138	1
16070	7700	0.1847927164657518	791.0	0.40633333333333327	3
16071	7701	0.6545674316410957	5364.0	1.022	2
16072	7702	0.8979479911048054	1880.4	1.138	5
16073	7703	0.7757072548800972	877.5	1.1325	6
16074	7704	0.8621562707145662	2020.5	1.138	10
16075	7705	0.7286779999999999	879.0	1.055	2
16076	7706	0.4923629624933966	1893.0	1.026	2
16077	7707	0.9795073312389626	2106.4285714285716	1.138	7
16078	7709	0.7160534215844399	2337.0	1.066	3
16079	771	0.5695447268005968	983.0	1.026	3
