Entrez_A	Entrez_B	ID
130399	269	1833
130399	27302	1834
130399	9210	1835
130399	649	1836
130399	650	1837
130399	651	1838
130399	652	1839
130399	653	1840
130399	654	1841
130399	655	1842
130399	353500	1843
130399	656	1844
130399	659	1845
130399	2662	1846
10220	130399	1847
130399	9518	1848
130399	2657	1849
130399	2658	1850
130399	9573	1851
130399	8200	1852
130399	392255	1853
130399	151449	1854
130399	2661	1855
130399	2668	1856
130399	3624	1857
130399	3625	1858
130399	3626	1859
130399	83729	1860
10637	130399	1861
130399	7044	1862
130399	56911	1863
130399	6885	1865
130399	2660	1867
130399	51701	1868
130399	4838	1870
130399	4086	1871
130399	4087	1873
130399	4088	1875
130399	4090	1877
130399	4093	1879
130399	7042	1881
130399	7043	1882
130399	7048	1883
130399	7092	1884
130399	7093	1885
2662	90	1886
10220	90	1887
90	9518	1888
2657	90	1889
2658	90	1890
90	9573	1891
8200	90	1892
392255	90	1893
151449	90	1894
2661	90	1895
2668	90	1896
3624	90	1897
3625	90	1898
3626	90	1899
83729	90	1900
10637	90	1901
7044	90	1902
56911	90	1903
6885	90	1905
2660	90	1907
4838	90	1908
4086	90	1909
4087	90	1911
4088	90	1913
4090	90	1915
4093	90	1917
7042	90	1919
7043	90	1920
7048	90	1921
7092	90	1922
7093	90	1923
92	94	1924
27302	92	1925
92	9210	1926
649	92	1927
650	92	1928
651	92	1929
652	92	1930
653	92	1931
654	92	1932
655	92	1933
353500	92	1934
656	92	1935
657	92	1936
658	92	1937
2662	92	1938
10220	92	1939
92	9518	1940
2657	92	1941
2658	92	1942
92	9573	1943
8200	92	1944
392255	92	1945
151449	92	1946
2661	92	1947
2668	92	1948
3624	92	1949
3625	92	1950
3626	92	1951
83729	92	1952
10637	92	1953
7044	92	1954
56911	92	1955
6885	92	1957
2660	92	1959
4838	92	1960
4086	92	1961
4087	92	1963
4088	92	1965
4090	92	1967
4093	92	1969
7042	92	1971
7043	92	1972
7046	92	1973
7092	92	1974
7093	92	1975
93	94	1976
27302	93	1977
9210	93	1978
649	93	1979
650	93	1980
651	93	1981
652	93	1982
653	93	1983
654	93	1984
655	93	1985
353500	93	1986
656	93	1987
657	93	1988
658	93	1989
2662	93	1990
10220	93	1991
93	9518	1992
2657	93	1993
2658	93	1994
93	9573	1995
8200	93	1996
392255	93	1997
151449	93	1998
2661	93	1999
2668	93	2000
3624	93	2001
3625	93	2002
3626	93	2003
83729	93	2004
10637	93	2005
7044	93	2006
56911	93	2007
6885	93	2009
2660	93	2011
4838	93	2012
4086	93	2013
4087	93	2015
4088	93	2017
4090	93	2019
4093	93	2021
7042	93	2023
7043	93	2024
7046	93	2025
7092	93	2026
7093	93	2027
269	94	2028
27302	94	2029
9210	94	2030
649	94	2031
650	94	2032
651	94	2033
652	94	2034
653	94	2035
654	94	2036
655	94	2037
353500	94	2038
656	94	2039
659	94	2040
2662	94	2041
10220	94	2042
94	9518	2043
2657	94	2044
2658	94	2045
94	9573	2046
8200	94	2047
392255	94	2048
151449	94	2049
2661	94	2050
2668	94	2051
3624	94	2052
3625	94	2053
3626	94	2054
83729	94	2055
10637	94	2056
7044	94	2057
56911	94	2058
6885	94	2060
2660	94	2062
4838	94	2063
4086	94	2064
4087	94	2066
4088	94	2068
4090	94	2070
4093	94	2072
7042	94	2074
7043	94	2075
7048	94	2076
7092	94	2077
7093	94	2078
102	351	2081
102	8788	2082
102	10683	2083
102	54567	2084
102	182	2085
102	3714	2086
351	6868	2087
6868	8788	2088
10683	6868	2089
54567	6868	2090
2066	6868	2091
182	6868	2092
3714	6868	2093
5818	6868	2094
4851	6868	2095
4853	6868	2096
4854	6868	2097
4855	6868	2098
351	8754	2099
100	4860	2100
134637	1854	2104
134637	7083	2105
134637	7378	2106
134637	151531	2107
5566	55811	2109
5567	55811	2110
5568	55811	2111
5573	55811	2112
5575	55811	2113
5576	55811	2114
5577	55811	2115
55811	5613	2116
107	5136	2118
107	5566	2119
107	5567	2120
107	5568	2121
107	5573	2122
107	5575	2123
107	5576	2124
107	5577	2125
108	5566	2127
108	5567	2128
108	5568	2129
108	5573	2130
108	5575	2131
108	5576	2132
108	5577	2133
108	5613	2134
109	5566	2136
109	5567	2137
109	5568	2138
109	5573	2139
109	5575	2140
109	5576	2141
109	5577	2142
196883	5566	2144
196883	5567	2145
196883	5568	2146
196883	5573	2147
196883	5575	2148
196883	5576	2149
196883	5577	2150
111	5566	2152
111	5567	2153
111	5568	2154
111	5573	2155
111	5575	2156
111	5576	2157
111	5577	2158
111	5613	2159
112	5566	2161
112	5567	2162
112	5568	2163
112	5573	2164
112	5575	2165
112	5576	2166
112	5577	2167
112	5613	2168
113	5566	2170
113	5567	2171
113	5568	2172
113	5573	2173
113	5575	2174
113	5576	2175
113	5577	2176
113	5613	2177
114	5566	2179
114	5567	2180
114	5568	2181
114	5573	2182
114	5575	2183
114	5576	2184
114	5577	2185
115	5566	2187
115	5567	2188
115	5568	2189
115	5573	2190
115	5575	2191
115	5576	2192
115	5577	2193
134	2770	2194
134	2771	2195
134	2773	2196
134	2775	2197
134	2782	2198
134	2783	2199
134	59345	2200
134	2790	2201
134	55970	2202
134	51764	2203
134	54331	2204
134	2785	2205
134	2786	2206
134	2787	2207
134	2788	2208
134	94235	2209
134	2792	2210
134	2793	2211
135	2770	2212
135	2771	2213
135	2773	2214
135	2775	2215
135	2782	2216
135	2783	2217
135	59345	2218
135	2790	2219
135	55970	2220
135	51764	2221
135	54331	2222
135	2785	2223
135	2786	2224
135	2787	2225
135	2788	2226
135	94235	2227
135	2792	2228
135	2793	2229
136	2770	2230
136	2771	2231
136	2773	2232
136	2775	2233
136	2782	2234
136	2783	2235
136	59345	2236
136	2790	2237
136	55970	2238
136	51764	2239
136	54331	2240
136	2785	2241
136	2786	2242
136	2787	2243
136	2788	2244
136	94235	2245
136	2792	2246
136	2793	2247
140	2770	2248
140	2771	2249
140	2773	2250
140	2775	2251
140	2782	2252
140	2783	2253
140	59345	2254
140	2790	2255
140	55970	2256
140	51764	2257
140	54331	2258
140	2785	2259
140	2786	2260
140	2787	2261
140	2788	2262
140	94235	2263
140	2792	2264
140	2793	2265
148	2767	2266
148	2770	2267
148	2771	2268
148	2773	2269
148	2782	2270
148	2783	2271
148	2790	2272
148	55970	2273
148	54331	2274
148	2785	2275
148	2786	2276
148	2787	2277
148	2788	2278
148	94235	2279
148	2792	2280
148	2793	2281
147	2767	2282
147	2770	2283
147	2771	2284
147	2773	2285
147	2782	2286
147	2783	2287
147	2790	2288
147	55970	2289
147	54331	2290
147	2785	2291
147	2786	2292
147	2787	2293
147	2788	2294
147	94235	2295
147	2792	2296
147	2793	2297
146	2770	2298
146	2771	2299
146	2773	2300
146	2782	2301
146	2783	2302
146	2790	2303
146	55970	2304
146	54331	2305
146	2785	2306
146	2786	2307
146	2787	2308
146	2788	2309
146	94235	2310
146	2792	2311
146	2793	2312
150	2767	2313
151	2767	2314
151	2770	2315
151	2771	2316
151	2773	2317
151	2782	2318
151	2783	2319
151	2790	2320
151	55970	2321
151	54331	2322
151	2785	2323
151	2786	2324
151	2787	2325
151	2788	2326
151	94235	2327
151	2792	2328
151	2793	2329
152	2767	2330
152	2770	2331
152	2771	2332
152	2773	2333
152	2782	2334
152	2783	2335
152	2790	2336
152	55970	2337
152	54331	2338
152	2785	2339
152	2786	2340
152	2787	2341
152	2788	2342
152	94235	2343
152	2792	2344
152	2793	2345
153	2774	2346
153	2782	2347
153	2783	2348
153	2784	2349
153	59345	2350
10681	153	2351
153	2790	2352
153	55970	2353
153	54331	2354
153	2785	2355
153	2786	2356
153	2787	2357
153	2788	2358
153	94235	2359
153	2792	2360
153	2793	2361
154	2774	2362
154	2782	2363
154	2783	2364
154	2784	2365
154	59345	2366
10681	154	2367
154	2790	2368
154	55970	2369
154	54331	2370
154	2785	2371
154	2786	2372
154	2787	2373
154	2788	2374
154	94235	2375
154	2792	2376
154	2793	2377
155	2774	2378
155	2782	2379
155	2783	2380
155	2784	2381
155	59345	2382
10681	155	2383
155	2790	2384
155	55970	2385
155	54331	2386
155	2785	2387
155	2786	2388
155	2787	2389
155	2788	2390
155	94235	2391
155	2792	2392
155	2793	2393
158	471	2394
122622	158	2396
111721711	158	2397
4301	999	2398
1001	4301	2399
1499	4301	2400
3728	4301	2401
4301	5818	2402
183	185	2403
183	2776	2404
183	2782	2405
183	2783	2406
183	2784	2407
183	59345	2408
10681	183	2409
183	2790	2410
183	2791	2411
183	2785	2412
183	2786	2413
183	2788	2414
183	94235	2415
183	2793	2416
185	408	2417
185	409	2418
185	2776	2420
185	2782	2421
185	2783	2422
185	2784	2423
185	59345	2424
10681	185	2425
185	2790	2426
185	2791	2427
185	2785	2428
185	2786	2429
185	2788	2430
185	94235	2431
185	2793	2432
185	5894	2433
2021	9131	2434
203	6240	2436
203	50484	2437
203	6241	2438
204	6240	2439
204	50484	2440
204	6241	2441
50808	6240	2442
50484	50808	2443
50808	6241	2444
205	6240	2445
205	50484	2446
205	6241	2447
26289	6240	2448
26289	50484	2449
26289	6241	2450
158067	6240	2451
158067	50484	2452
158067	6241	2453
207	84335	2454
207	369	2456
207	572	2457
207	598	2459
207	596	2460
207	332	2461
207	673	2462
207	842	2463
1026	207	2465
1027	207	2467
1147	207	2469
207	2308	2471
207	2309	2473
207	4303	2475
207	2931	2477
207	2932	2479
207	3064	2481
207	3551	2483
207	4214	2485
207	4193	2486
207	4194	2488
207	2475	2490
207	4846	2492
207	5894	2494
207	6097	2495
207	7248	2497
207	7249	2498
208	369	2499
208	332	2500
208	673	2501
208	842	2502
1026	208	2504
1027	208	2506
1147	208	2508
208	8518	2510
208	2308	2512
208	2309	2514
208	4303	2516
208	2931	2518
208	2932	2520
208	3064	2522
208	3551	2524
208	4214	2526
208	4193	2527
208	4194	2529
208	2475	2531
208	22981	2533
208	51199	2535
208	4846	2537
208	5894	2539
208	6097	2540
208	7248	2542
208	7249	2543
10000	369	2544
10000	332	2545
10000	673	2546
10000	842	2547
10000	1026	2549
10000	1027	2551
10000	1147	2553
10000	2308	2555
10000	2309	2557
10000	4303	2559
10000	2931	2561
10000	2932	2563
10000	3064	2565
10000	3551	2567
10000	4214	2569
10000	4193	2570
10000	4194	2572
10000	2475	2574
10000	4846	2576
10000	5894	2578
10000	6097	2579
10000	7248	2581
10000	7249	2582
210	3145	2583
1806	4329	2596
226	2597	2600
226	7167	2601
2673	51005	2607
51005	9945	2608
10007	51005	2609
132789	51005	2610
269	27302	2611
269	9210	2612
269	649	2613
269	650	2614
269	651	2615
269	652	2616
269	653	2617
269	654	2618
269	655	2619
269	353500	2620
269	656	2621
269	657	2622
269	658	2623
2662	269	2624
10220	269	2625
269	9518	2626
2657	269	2627
2658	269	2628
269	9573	2629
269	8200	2630
269	392255	2631
151449	269	2632
2661	269	2633
2668	269	2634
269	3624	2635
269	3625	2636
269	3626	2637
269	83729	2638
10637	269	2639
269	7044	2640
269	56911	2641
269	6885	2643
2660	269	2645
269	4838	2646
269	4086	2647
269	4087	2649
269	4088	2651
269	4090	2653
269	4093	2655
269	7042	2657
269	7043	2658
269	7046	2659
269	7092	2660
269	7093	2661
272	4907	2662
1796	284	2663
284	9046	2664
284	79930	2665
10750	284	2666
284	2888	2667
284	2886	2668
284	5286	2669
284	5287	2670
284	5289	2671
284	5290	2672
284	5291	2673
284	5293	2674
284	5294	2675
284	5295	2676
284	5296	2677
284	8503	2678
284	7010	2679
284	285	2680
22881	8312	2681
22881	8945	2682
122011	22881	2683
1452	22881	2684
1453	22881	2685
1454	22881	2686
1455	22881	2687
1456	22881	2688
1499	22881	2689
22881	23291	2690
22881	2932	2691
22881	5515	2692
22881	5516	2693
22881	5525	2694
22881	5526	2695
22881	5527	2696
22881	5528	2697
22881	5529	2698
10552	160	2708
10095	160	2709
160	81873	2710
10092	160	2711
1212	160	2712
160	9026	2713
160	3092	2714
160	3064	2715
160	55081	2716
10552	161	2717
10095	161	2718
161	81873	2719
10092	161	2720
1212	161	2721
161	9026	2722
161	3092	2723
161	3064	2724
161	55081	2725
1173	409	2726
1173	887	2728
1173	2520	2730
317	836	2732
317	842	2733
320	351	2735
321	351	2736
351	9546	2737
323	351	2738
10524	323	2739
11143	323	2740
323	53353	2741
323	4035	2742
323	4036	2743
323	4037	2744
323	4038	2745
323	4041	2746
323	4040	2747
10307	351	2748
10307	10524	2749
10307	11143	2750
10307	53353	2751
10307	4035	2752
10307	4036	2753
10307	4037	2754
10307	4038	2755
10307	4041	2756
10307	4040	2757
10297	8312	2758
10297	1499	2759
10297	2932	2760
324	8312	2761
1499	324	2762
2932	324	2763
323	83464	2764
10307	83464	2765
351	83464	2766
83464	960	2768
2066	83464	2769
23385	83464	2770
5818	83464	2771
5663	83464	2772
5664	83464	2773
55851	83464	2774
351	775	2775
351	776	2776
351	778	2777
351	779	2778
351	782	2779
351	783	2780
351	89832	2781
1139	351	2782
2158	351	2783
10524	351	2784
11143	351	2785
351	3831	2786
351	64837	2787
147700	351	2788
351	89953	2789
3265	369	2790
369	5604	2791
369	5605	2794
369	5606	2797
369	6416	2798
369	4893	2799
1956	374	2800
2064	374	2802
2065	374	2804
2066	374	2806
23647	375	2808
3064	375	2809
23647	377	2810
3064	377	2811
23647	378	2812
3064	378	2813
23647	381	2814
3064	381	2815
23647	382	2816
3064	382	2817
375	55738	2818
382	55738	2819
400	55738	2820
23647	400	2821
10124	23647	2822
10123	23647	2823
23647	379	2824
23647	3064	2825
387	79658	2826
388	79658	2827
389	79658	2828
27289	79658	2829
79658	8153	2830
390	79658	2831
392	998	2832
392	5879	2833
392	5880	2834
389	392	2835
392	58480	2836
23092	387	2837
23092	388	2838
23092	389	2839
23092	27289	2840
23092	8153	2841
23092	390	2842
387	393	2843
23779	998	2844
23779	5879	2845
23779	5880	2846
23779	389	2847
23779	58480	2848
9138	998	2849
2767	9138	2850
9138	9630	2852
2769	9138	2854
2776	9138	2856
5364	9138	2858
5879	9138	2859
5880	9138	2860
387	9138	2861
389	9138	2863
58480	9138	2864
10507	9138	2865
5747	64283	2866
5829	64283	2867
64283	6714	2869
607	8289	2870
1387	8289	2871
1499	8289	2872
2033	8289	2873
51176	8289	2874
26108	8289	2875
8289	90780	2876
4086	8289	2877
4089	8289	2878
4090	8289	2879
8289	83439	2880
6934	8289	2881
3064	400	2882
10124	3064	2883
10123	3064	2884
3064	379	2885
1387	405	2886
3091	405	2887
406	9575	2888
10552	1212	2897
10552	9026	2898
10552	3092	2899
10552	3064	2900
10552	55081	2901
10552	5216	2902
10552	5217	2903
10552	345456	2904
10552	7414	2905
10552	8976	2906
10095	1212	2915
10095	9026	2916
10095	3092	2917
10095	3064	2918
10095	55081	2919
10095	5216	2920
10095	5217	2921
10095	345456	2922
10095	7414	2923
10095	8976	2924
10109	58	2925
10109	59	2926
10109	345651	2927
10109	60	2928
10109	70	2929
10109	71	2930
10109	72	2931
10109	5216	2932
10109	5217	2933
10109	345456	2934
10109	7414	2935
10109	8976	2936
10094	58	2937
10094	59	2938
10094	345651	2939
10094	60	2940
10094	70	2941
10094	71	2942
10094	72	2943
10094	5216	2944
10094	5217	2945
10094	345456	2946
10094	7414	2947
10094	8976	2948
10093	58	2949
10093	59	2950
10093	345651	2951
10093	60	2952
10093	70	2953
10093	71	2954
10093	72	2955
10093	5216	2956
10093	5217	2957
10093	345456	2958
10093	8976	2959
10092	1212	2968
10092	9026	2969
10092	3092	2970
10092	3064	2971
10092	55081	2972
1212	81873	2981
81873	9026	2982
3092	81873	2983
3064	81873	2984
55081	81873	2985
7414	81873	2986
10092	5216	2987
10092	5217	2988
10092	345456	2989
10092	7414	2990
10092	8976	2991
122011	407	2992
1452	407	2993
1453	407	2994
1454	407	2995
1455	407	2996
1456	407	2997
1459	407	2998
283106	407	2999
1460	407	3000
407	51339	3001
1855	407	3002
1856	407	3003
1857	407	3004
2932	407	3005
122011	408	3006
1452	408	3007
1453	408	3008
1454	408	3009
1455	408	3010
1456	408	3011
1459	408	3012
283106	408	3013
1460	408	3014
408	51339	3015
1855	408	3016
1856	408	3017
1857	408	3018
2932	408	3019
409	887	3020
122011	409	3021
1452	409	3022
1453	409	3023
1454	409	3024
1455	409	3025
1456	409	3026
1459	409	3027
283106	409	3028
1460	409	3029
409	51339	3030
1855	409	3031
1856	409	3032
1857	409	3033
2520	409	3034
2932	409	3035
409	5894	3036
375	50807	3037
382	50807	3038
400	50807	3039
435	445	3041
1386	3725	3042
1386	4086	3043
1386	4087	3044
1386	4088	3045
1386	4089	3046
1386	4090	3047
1386	4093	3048
111721711	471	3049
122622	471	3050
3615	471	3051
11200	472	3052
4193	472	3054
4194	472	3056
472	7157	3058
472	8626	3060
472	7161	3062
506	509	3064
11200	545	3065
4193	545	3067
4194	545	3069
545	7157	3071
545	8626	3073
545	7161	3075
5020	551	3077
8312	8945	3078
122011	8312	3079
1452	8312	3080
1453	8312	3081
1454	8312	3082
1455	8312	3083
1456	8312	3084
1499	8312	3085
23291	8312	3087
2932	8312	3088
5515	8312	3089
5516	8312	3090
5525	8312	3091
5526	8312	3092
5527	8312	3093
5528	8312	3094
5529	8312	3095
6477	8312	3096
6478	8312	3097
79718	8312	3098
6907	8312	3099
8312	90665	3100
23621	323	3101
10307	23621	3102
23621	351	3103
23621	3831	3104
23621	64837	3106
147700	23621	3108
23621	89953	3110
25825	323	3112
10307	25825	3113
25825	351	3114
25825	3831	3115
25825	64837	3117
147700	25825	3119
25825	89953	3121
572	598	3123
572	596	3124
572	836	3125
578	9531	3127
581	9531	3129
843	9530	3131
841	9530	3132
578	9131	3133
578	581	3135
56616	578	3136
25805	27302	3138
25805	9210	3139
25805	649	3140
25805	650	3141
25805	651	3142
25805	652	3143
25805	653	3144
25805	654	3145
25805	655	3146
25805	353500	3147
25805	656	3148
25805	2662	3149
10220	25805	3150
25805	9518	3151
25805	2657	3152
25805	2658	3153
25805	9573	3154
25805	8200	3155
25805	392255	3156
151449	25805	3157
25805	2661	3158
25805	2668	3159
25805	3624	3160
25805	3625	3161
25805	3626	3162
25805	83729	3163
10637	25805	3164
25805	7044	3165
25805	2660	3166
25805	4838	3167
25805	7042	3168
25805	7043	3169
25805	7092	3170
25805	7093	3171
581	598	3172
581	596	3173
581	836	3174
54205	581	3176
1399	9564	3178
1398	9564	3179
51277	9564	3180
1793	9564	3181
9564	9844	3182
63916	9564	3183
5879	9564	3184
5880	9564	3185
5906	9564	3186
5908	9564	3187
5911	9564	3188
5912	9564	3189
57826	9564	3190
2889	9564	3191
578	596	3195
596	638	3199
596	836	3200
10017	598	3202
10018	578	3203
10018	581	3205
578	598	3207
598	836	3211
54205	598	3213
100529063	578	3215
100529063	581	3217
578	599	3219
581	599	3221
607	9557	3223
1387	607	3224
1499	607	3225
2033	607	3226
57634	607	3227
3070	607	3228
607	6596	3229
54617	607	3230
51176	607	3231
26108	607	3232
607	90780	3233
4086	607	3234
4089	607	3235
4090	607	3236
607	6594	3237
607	6595	3238
607	6597	3239
607	8467	3240
50485	607	3241
607	6598	3242
607	6599	3243
607	6601	3244
607	6602	3245
607	6603	3246
607	6604	3247
607	6605	3248
10847	607	3249
607	83439	3250
607	6934	3251
2767	623	3252
623	9630	3253
2769	623	3254
2776	623	3255
2782	623	3256
2783	623	3257
59345	623	3258
2790	623	3259
55970	623	3260
51764	623	3261
54331	623	3262
2785	623	3263
2786	623	3264
2787	623	3265
2788	623	3266
623	94235	3267
2792	623	3268
2793	623	3269
2767	624	3270
624	9630	3271
2769	624	3272
2776	624	3273
2782	624	3274
2783	624	3275
59345	624	3276
2790	624	3277
55970	624	3278
51764	624	3279
54331	624	3280
2785	624	3281
2786	624	3282
2787	624	3283
2788	624	3284
624	94235	3285
2792	624	3286
2793	624	3287
329	836	3288
329	840	3289
329	842	3290
330	836	3291
330	840	3292
330	842	3293
640	6622	3294
29760	695	3297
2885	29760	3299
29760	3265	3300
29760	3708	3301
29760	3709	3302
29760	3710	3303
29760	4893	3304
29760	5336	3305
29760	5879	3306
29760	5880	3307
29760	6654	3308
29760	6655	3309
29760	7409	3310
29760	7410	3311
10451	29760	3312
27302	657	3313
27302	658	3314
27302	659	3315
27302	56911	3316
27302	6885	3318
27302	4086	3320
27302	4087	3322
27302	4088	3324
27302	4090	3326
27302	4093	3328
27302	7046	3330
27302	7048	3331
657	9210	3332
658	9210	3333
659	9210	3334
56911	9210	3335
6885	9210	3337
4086	9210	3339
4087	9210	3341
4088	9210	3343
4090	9210	3345
4093	9210	3347
7046	9210	3349
7048	9210	3350
649	657	3351
649	658	3352
649	659	3353
56911	649	3354
649	6885	3356
4086	649	3358
4087	649	3360
4088	649	3362
4090	649	3364
4093	649	3366
649	7046	3368
649	7048	3369
650	657	3370
650	658	3371
650	659	3372
56911	650	3373
650	6885	3375
4086	650	3377
4087	650	3379
4088	650	3381
4090	650	3383
4093	650	3385
650	7046	3387
650	7048	3388
651	657	3389
651	658	3390
651	659	3391
56911	651	3392
651	6885	3394
4086	651	3396
4087	651	3398
4088	651	3400
4090	651	3402
4093	651	3404
651	7046	3406
651	7048	3407
652	657	3408
652	658	3409
652	659	3410
56911	652	3411
652	6885	3413
4086	652	3415
4087	652	3417
4088	652	3419
4090	652	3421
4093	652	3423
652	7046	3425
652	7048	3426
653	657	3427
653	658	3428
653	659	3429
56911	653	3430
653	6885	3432
4086	653	3434
4087	653	3436
4088	653	3438
4090	653	3440
4093	653	3442
653	7046	3444
653	7048	3445
654	657	3446
654	658	3447
654	659	3448
56911	654	3449
654	6885	3451
4086	654	3453
4087	654	3455
4088	654	3457
4090	654	3459
4093	654	3461
654	7046	3463
654	7048	3464
655	657	3465
655	658	3466
655	659	3467
56911	655	3468
655	6885	3470
4086	655	3472
4087	655	3474
4088	655	3476
4090	655	3478
4093	655	3480
655	7046	3482
655	7048	3483
353500	657	3484
353500	658	3485
353500	659	3486
353500	56911	3487
353500	6885	3489
353500	4086	3491
353500	4087	3493
353500	4088	3495
353500	4090	3497
353500	4093	3499
353500	7046	3501
353500	7048	3502
656	657	3503
656	658	3504
656	659	3505
56911	656	3506
656	6885	3508
4086	656	3510
4087	656	3512
4088	656	3514
4090	656	3516
4093	656	3518
656	7046	3520
656	7048	3521
657	659	3522
2662	657	3523
10220	657	3524
657	9518	3525
2657	657	3526
2658	657	3527
657	9573	3528
657	8200	3529
392255	657	3530
151449	657	3531
2661	657	3532
2668	657	3533
3624	657	3534
3625	657	3535
3626	657	3536
