random_means,random_medians,top_k_mean,top_k_median,k,0,1,2-5,6-10,11-20,21+,network,Name,method,weighted_mean,size
0.86,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.82,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.51,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.47,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.82,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.86,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.71,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.7,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.89,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.67,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
1.02,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.63,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.77,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.81,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.77,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.81,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.65,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.53,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.66,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.42,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.41,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
1.1,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.57,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.69,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.77,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.76,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.73,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.45,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.78,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.55,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.62,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.88,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.84,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.79,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.82,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
1.05,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.6,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.96,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.86,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.62,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.96,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.62,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.92,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.79,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.7,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
1.15,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.79,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.74,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.77,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.69,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.78,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.43,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.58,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
1.05,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.77,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.7,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.66,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.7,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.81,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.61,0.0,3.3,0.5,100,50,6,25,9,6,4,hein,Hein,MPS,2.6,
0.31,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.22,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.16,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.27,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.24,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.55,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.42,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.19,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.18,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.26,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.14,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.24,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.23,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.19,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.39,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.25,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.21,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.31,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.37,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.2,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.19,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.26,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.13,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.24,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.21,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.18,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.43,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.27,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.17,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.25,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.33,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.34,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.6,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.24,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.24,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.19,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.13,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.26,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.18,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.19,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.14,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.4,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.36,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.2,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.15,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.25,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.22,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.38,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.13,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.43,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.12,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.13,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.16,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.18,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.31,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.26,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.14,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.27,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.16,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.71,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.5,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.25,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.24,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.4,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.51,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.21,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.28,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.2,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.29,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.16,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.31,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.23,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.19,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.37,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.25,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.23,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.29,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.35,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.14,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.22,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.25,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.2,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.3,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.16,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.4,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.22,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.39,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.23,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.35,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.24,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.33,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.11,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.21,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.23,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.21,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.08,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.25,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.12,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.57,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.38,0.0,2.23,0.0,100,57,3,33,3,4,0,hi.union,HuRI,MPS,1.31,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.13,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.23,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.23,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.22,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.11,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.19,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.15,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.28,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.22,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.2,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.24,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.34,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.19,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.15,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.18,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.28,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.2,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.3,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.27,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.28,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.11,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.14,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.31,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.26,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.21,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.29,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.22,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.15,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.2,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.25,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.26,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.26,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.06,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.13,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.13,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.16,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.26,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.24,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.31,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.33,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.21,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.25,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.15,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.3,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.14,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.21,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.26,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.25,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.22,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.2,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.16,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.18,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.2,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.38,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.31,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.23,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.21,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.33,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.39,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.24,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.22,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.19,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.23,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.26,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.2,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.23,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.19,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.15,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.23,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.46,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.37,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.27,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.14,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.24,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.14,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.29,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.27,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.33,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.38,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.13,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.24,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.31,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.28,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.37,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.38,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.23,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.19,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.13,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.14,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.17,0.0,3.25,1.0,100,21,34,34,1,8,2,hint.updated.combined,HINT,MPS,2.38,
0.14,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.18,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.23,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.07,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.14,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.24,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.15,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.12,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.08,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.09,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.17,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.15,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.1,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.16,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.11,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.14,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.17,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.09,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.18,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
0.11,0.0,1.08,0.0,100,72,12,13,0,2,1,hippie.2.3,HIPPIE,MPS,0.81,
