	GeneA	GeneB
1663	6191	6203
1664	6191	6207
1665	6191	6232
1666	6129	6191
1667	6201	6205
1668	6201	6209
1669	6201	6218
1670	6201	6222
1671	6201	6224
1672	6201	6233
1673	6201	10399
1674	6194	6201
1675	6201	6208
1676	6201	6210
1677	6201	6229
1678	6201	6230
1679	2197	6201
1680	6137	6201
1681	6138	6201
1682	6201	23521
1683	6141	6201
1684	6144	6201
1685	6146	6201
1686	6152	6201
1687	6147	6201
1688	6154	6201
1689	6155	6201
1690	6156	6201
1691	6161	6201
1692	6165	6201
1693	6201	11224
1694	6167	6201
1695	6169	6201
1696	6201	7311
1697	6168	6201
1698	6158	6201
1699	3921	6201
1700	6122	6201
1701	6189	6201
1702	6188	6201
1703	6193	6201
1704	6201	6202
1705	6201	6204
1706	6201	6217
1707	6201	6223
1708	6201	6227
1709	6201	6228
1710	6201	6231
1711	6201	6234
1712	6201	6235
1713	6125	6201
1714	6187	6201
1715	6201	6203
1716	6201	6207
1717	6201	6232
1718	6129	6201
1719	6205	6209
1720	6205	6218
1721	6205	6222
1722	6205	6224
1723	6205	6233
1724	6205	10399
1725	6194	6205
1726	6205	6208
1727	6205	6210
1728	6205	6229
1729	6205	6230
1730	2197	6205
1731	6137	6205
1732	6138	6205
1733	6205	23521
1734	6141	6205
1735	6144	6205
1736	6146	6205
1737	6152	6205
1738	6147	6205
1739	6154	6205
1740	6155	6205
1741	6156	6205
1742	6161	6205
1743	6165	6205
1744	6205	11224
1745	6167	6205
1746	6169	6205
1747	6205	7311
1748	6168	6205
1749	6158	6205
1750	3921	6205
1751	6122	6205
1752	6189	6205
1753	6188	6205
1754	6193	6205
1755	6202	6205
1756	6204	6205
1757	6205	6217
1758	6205	6223
1759	6205	6227
1760	6205	6228
1761	6205	6231
1762	6205	6234
1763	6205	6235
1764	6125	6205
1765	6187	6205
1766	6203	6205
1767	6205	6207
1768	6205	6232
1769	6129	6205
1770	6209	6218
1771	6209	6222
1772	6209	6224
1773	6209	6233
1774	6209	10399
1775	6194	6209
1776	6208	6209
1777	6209	6210
1778	6209	6229
1779	6209	6230
1780	2197	6209
1781	6137	6209
1782	6138	6209
1783	6209	23521
1784	6141	6209
1785	6144	6209
1786	6146	6209
1787	6152	6209
1788	6147	6209
1789	6154	6209
1790	6155	6209
1791	6156	6209
1792	6161	6209
1793	6165	6209
1794	6209	11224
1795	6167	6209
1796	6169	6209
1797	6209	7311
1798	6168	6209
1799	6158	6209
1800	3921	6209
1801	6122	6209
1802	6189	6209
1803	6188	6209
1804	6193	6209
1805	6202	6209
1806	6204	6209
1807	6209	6217
1808	6209	6223
1809	6209	6227
1810	6209	6228
1811	6209	6231
1812	6209	6234
1813	6209	6235
1814	6125	6209
1815	6187	6209
1816	6203	6209
1817	6207	6209
1818	6209	6232
1819	6129	6209
1820	6218	6222
1821	6218	6224
1822	6218	6233
1823	6218	10399
1824	6194	6218
1825	6208	6218
1826	6210	6218
1827	6218	6229
1828	6218	6230
1829	2197	6218
1830	6137	6218
1831	6138	6218
1832	6218	23521
1833	6141	6218
1834	6144	6218
1835	6146	6218
1836	6152	6218
1837	6147	6218
1838	6154	6218
1839	6155	6218
1840	6156	6218
1841	6161	6218
1842	6165	6218
1843	6218	11224
1844	6167	6218
1845	6169	6218
1846	6218	7311
1847	6168	6218
1848	6158	6218
1849	3921	6218
1850	6122	6218
1851	6189	6218
1852	6188	6218
1853	6193	6218
1854	6202	6218
1855	6204	6218
1856	6217	6218
1857	6218	6223
1858	6218	6227
1859	6218	6228
1860	6218	6231
1861	6218	6234
1862	6218	6235
1863	6125	6218
1864	6187	6218
1865	6203	6218
1866	6207	6218
1867	6218	6232
1868	6129	6218
1869	6222	6224
1870	6222	6233
1871	6222	10399
1872	6194	6222
1873	6208	6222
1874	6210	6222
1875	6222	6229
1876	6222	6230
1877	2197	6222
1878	6137	6222
1879	6138	6222
1880	6222	23521
1881	6141	6222
1882	6144	6222
1883	6146	6222
1884	6152	6222
1885	6147	6222
1886	6154	6222
1887	6155	6222
1888	6156	6222
1889	6161	6222
1890	6165	6222
1891	6222	11224
1892	6167	6222
1893	6169	6222
1894	6222	7311
1895	6168	6222
1896	6158	6222
1897	3921	6222
1898	6122	6222
1899	6189	6222
1900	6188	6222
1901	6193	6222
1902	6202	6222
1903	6204	6222
1904	6217	6222
1905	6222	6223
1906	6222	6227
1907	6222	6228
1908	6222	6231
1909	6222	6234
1910	6222	6235
1911	6125	6222
1912	6187	6222
1913	6203	6222
1914	6207	6222
1915	6222	6232
1916	6129	6222
1917	6224	6233
1918	6224	10399
1919	6194	6224
1920	6208	6224
1921	6210	6224
1922	6224	6229
1923	6224	6230
1924	2197	6224
1925	6137	6224
1926	6138	6224
1927	6224	23521
1928	6141	6224
1929	6144	6224
1930	6146	6224
1931	6152	6224
1932	6147	6224
1933	6154	6224
1934	6155	6224
1935	6156	6224
1936	6161	6224
1937	6165	6224
1938	6224	11224
1939	6167	6224
1940	6169	6224
1941	6224	7311
1942	6168	6224
1943	6158	6224
1944	3921	6224
1945	6122	6224
1946	6189	6224
1947	6188	6224
1948	6193	6224
1949	6202	6224
1950	6204	6224
1951	6217	6224
1952	6223	6224
1953	6224	6227
1954	6224	6228
1955	6224	6231
1956	6224	6234
1957	6224	6235
1958	6125	6224
1959	6187	6224
1960	6203	6224
1961	6207	6224
1962	6224	6232
1963	6129	6224
1964	6233	10399
1965	6194	6233
1966	6208	6233
1967	6210	6233
1968	6229	6233
1969	6230	6233
1970	2197	6233
1971	6137	6233
1972	6138	6233
1973	6233	23521
1974	6141	6233
1975	6144	6233
1976	6146	6233
1977	6152	6233
1978	6147	6233
1979	6154	6233
1980	6155	6233
1981	6156	6233
1982	6161	6233
1983	6165	6233
1984	6233	11224
1985	6167	6233
1986	6169	6233
1987	6233	7311
1988	6168	6233
1989	6158	6233
1990	3921	6233
1991	6122	6233
1992	6189	6233
1993	6188	6233
1994	6193	6233
1995	6202	6233
1996	6204	6233
1997	6217	6233
1998	6223	6233
1999	6227	6233
2000	6228	6233
2001	6231	6233
2002	6233	6234
2003	6233	6235
2004	6125	6233
2005	6187	6233
2006	6203	6233
2007	6207	6233
2008	6232	6233
2009	6129	6233
2010	6194	10399
2011	6208	10399
2012	6210	10399
2013	6229	10399
2014	6230	10399
2015	2197	10399
2016	6137	10399
2017	6138	10399
2018	10399	23521
2019	6141	10399
2020	6144	10399
2021	6146	10399
2022	6152	10399
2023	6147	10399
2024	6154	10399
2025	6155	10399
2026	6156	10399
2027	6161	10399
2028	6165	10399
2029	10399	11224
2030	6167	10399
2031	6169	10399
2032	7311	10399
2033	6168	10399
2034	6158	10399
2035	3921	10399
2036	6122	10399
2037	6189	10399
2038	6188	10399
2039	6193	10399
2040	6202	10399
2041	6204	10399
2042	6217	10399
2043	6223	10399
2044	6227	10399
2045	6228	10399
2046	6231	10399
2047	6234	10399
2048	6235	10399
2049	6125	10399
2050	6187	10399
2051	6203	10399
2052	6207	10399
2053	6232	10399
2054	6129	10399
2055	6194	6208
2056	6194	6210
2057	6194	6229
2058	6194	6230
2059	2197	6194
2060	6137	6194
2061	6138	6194
2062	6194	23521
2063	6141	6194
2064	6144	6194
2065	6146	6194
2066	6152	6194
2067	6147	6194
2068	6154	6194
2069	6155	6194
2070	6156	6194
2071	6161	6194
2072	6165	6194
2073	6194	11224
2074	6167	6194
2075	6169	6194
2076	6194	7311
2077	6168	6194
2078	6158	6194
2079	3921	6194
2080	6122	6194
2081	6189	6194
2082	6188	6194
2083	6193	6194
2084	6194	6202
2085	6194	6204
2086	6194	6217
2087	6194	6223
2088	6194	6227
2089	6194	6228
2090	6194	6231
2091	6194	6234
2092	6194	6235
2093	6125	6194
2094	6187	6194
2095	6194	6203
2096	6194	6207
2097	6194	6232
2098	6129	6194
2099	6208	6210
2100	6208	6229
2101	6208	6230
2102	2197	6208
2103	6137	6208
2104	6138	6208
2105	6208	23521
2106	6141	6208
2107	6144	6208
2108	6146	6208
2109	6152	6208
2110	6147	6208
2111	6154	6208
2112	6155	6208
2113	6156	6208
2114	6161	6208
2115	6165	6208
2116	6208	11224
2117	6167	6208
2118	6169	6208
2119	6208	7311
2120	6168	6208
2121	6158	6208
2122	3921	6208
2123	6122	6208
2124	6189	6208
2125	6188	6208
2126	6193	6208
2127	6202	6208
2128	6204	6208
2129	6208	6217
2130	6208	6223
2131	6208	6227
2132	6208	6228
2133	6208	6231
2134	6208	6234
2135	6208	6235
2136	6125	6208
2137	6187	6208
2138	6203	6208
2139	6207	6208
2140	6208	6232
2141	6129	6208
2142	6210	6229
2143	6210	6230
2144	2197	6210
2145	6137	6210
2146	6138	6210
2147	6210	23521
2148	6141	6210
2149	6144	6210
2150	6146	6210
2151	6152	6210
2152	6147	6210
2153	6154	6210
2154	6155	6210
2155	6156	6210
2156	6161	6210
2157	6165	6210
2158	6210	11224
2159	6167	6210
2160	6169	6210
2161	6210	7311
2162	6168	6210
2163	6158	6210
2164	3921	6210
2165	6122	6210
2166	6189	6210
2167	6188	6210
2168	6193	6210
2169	6202	6210
2170	6204	6210
2171	6210	6217
2172	6210	6223
2173	6210	6227
2174	6210	6228
2175	6210	6231
2176	6210	6234
2177	6210	6235
2178	6125	6210
2179	6187	6210
2180	6203	6210
2181	6207	6210
2182	6210	6232
2183	6129	6210
2184	6229	6230
2185	2197	6229
2186	6137	6229
2187	6138	6229
2188	6229	23521
2189	6141	6229
2190	6144	6229
2191	6146	6229
2192	6152	6229
2193	6147	6229
2194	6154	6229
2195	6155	6229
2196	6156	6229
2197	6161	6229
2198	6165	6229
2199	6229	11224
2200	6167	6229
2201	6169	6229
2202	6229	7311
2203	6168	6229
2204	6158	6229
2205	3921	6229
2206	6122	6229
2207	6189	6229
2208	6188	6229
2209	6193	6229
2210	6202	6229
2211	6204	6229
2212	6217	6229
2213	6223	6229
2214	6227	6229
2215	6228	6229
2216	6229	6231
2217	6229	6234
2218	6229	6235
2219	6125	6229
2220	6187	6229
2221	6203	6229
2222	6207	6229
2223	6229	6232
2224	6129	6229
2225	2197	6230
2226	6137	6230
2227	6138	6230
2228	6230	23521
2229	6141	6230
2230	6144	6230
2231	6146	6230
2232	6152	6230
2233	6147	6230
2234	6154	6230
2235	6155	6230
2236	6156	6230
2237	6161	6230
2238	6165	6230
2239	6230	11224
2240	6167	6230
2241	6169	6230
2242	6230	7311
2243	6168	6230
2244	6158	6230
2245	3921	6230
2246	6122	6230
2247	6189	6230
2248	6188	6230
2249	6193	6230
2250	6202	6230
2251	6204	6230
2252	6217	6230
2253	6223	6230
2254	6227	6230
2255	6228	6230
2256	6230	6231
2257	6230	6234
2258	6230	6235
2259	6125	6230
2260	6187	6230
2261	6203	6230
2262	6207	6230
2263	6230	6232
2264	6129	6230
2265	2197	6137
2266	2197	6138
2267	2197	23521
2268	2197	6141
2269	2197	6144
2270	2197	6146
2271	2197	6152
2272	2197	6147
2273	2197	6154
2274	2197	6155
2275	2197	6156
2276	2197	6161
2277	2197	6165
2278	2197	11224
2279	2197	6167
2280	2197	6169
2281	2197	7311
2282	2197	6168
2283	2197	6158
2284	2197	3921
2285	2197	6122
2286	2197	6189
2287	2197	6188
2288	2197	6193
2289	2197	6202
2290	2197	6204
2291	2197	6217
2292	2197	6223
2293	2197	6227
2294	2197	6228
2295	2197	6231
2296	2197	6234
2297	2197	6235
2298	2197	6125
2299	2197	6187
2300	2197	6203
2301	2197	6207
2302	2197	6232
2303	2197	6129
2304	6137	6138
2305	6137	23521
2306	6137	6141
2307	6137	6144
2308	6137	6146
2309	6137	6152
2310	6137	6147
2311	6137	6154
2312	6137	6155
2313	6137	6156
2314	6137	6161
2315	6137	6165
2316	6137	11224
2317	6137	6167
2318	6137	6169
2319	6137	7311
2320	6137	6168
2321	6137	6158
2322	3921	6137
2323	6122	6137
2324	6137	6189
2325	6137	6188
2326	6137	6193
2327	6137	6202
2328	6137	6204
2329	6137	6217
2330	6137	6223
2331	6137	6227
2332	6137	6228
2333	6137	6231
2334	6137	6234
2335	6137	6235
2336	6125	6137
2337	6137	6187
2338	6137	6203
2339	6137	6207
2340	6137	6232
2341	6129	6137
2342	6138	23521
2343	6138	6141
2344	6138	6144
2345	6138	6146
2346	6138	6152
2347	6138	6147
2348	6138	6154
2349	6138	6155
2350	6138	6156
2351	6138	6161
2352	6138	6165
2353	6138	11224
2354	6138	6167
2355	6138	6169
2356	6138	7311
2357	6138	6168
2358	6138	6158
2359	3921	6138
2360	6122	6138
2361	6138	6189
2362	6138	6188
2363	6138	6193
2364	6138	6202
2365	6138	6204
2366	6138	6217
2367	6138	6223
2368	6138	6227
2369	6138	6228
2370	6138	6231
2371	6138	6234
2372	6138	6235
2373	6125	6138
2374	6138	6187
2375	6138	6203
2376	6138	6207
2377	6138	6232
2378	6129	6138
2379	6141	23521
2380	6144	23521
2381	6146	23521
2382	6152	23521
2383	6147	23521
2384	6154	23521
2385	6155	23521
2386	6156	23521
2387	6161	23521
2388	6165	23521
2389	11224	23521
2390	6167	23521
2391	6169	23521
2392	7311	23521
2393	6168	23521
2394	6158	23521
2395	3921	23521
2396	6122	23521
2397	6189	23521
2398	6188	23521
2399	6193	23521
2400	6202	23521
2401	6204	23521
2402	6217	23521
2403	6223	23521
2404	6227	23521
2405	6228	23521
2406	6231	23521
2407	6234	23521
2408	6235	23521
2409	6125	23521
2410	6187	23521
2411	6203	23521
2412	6207	23521
2413	6232	23521
2414	6129	23521
2415	6141	6144
2416	6141	6146
2417	6141	6152
2418	6141	6147
2419	6141	6154
2420	6141	6155
2421	6141	6156
2422	6141	6161
2423	6141	6165
2424	6141	11224
2425	6141	6167
2426	6141	6169
2427	6141	7311
2428	6141	6168
2429	6141	6158
2430	3921	6141
2431	6122	6141
2432	6141	6189
2433	6141	6188
2434	6141	6193
2435	6141	6202
2436	6141	6204
2437	6141	6217
2438	6141	6223
2439	6141	6227
2440	6141	6228
2441	6141	6231
2442	6141	6234
2443	6141	6235
2444	6125	6141
2445	6141	6187
2446	6141	6203
2447	6141	6207
2448	6141	6232
2449	6129	6141
2450	6144	6146
2451	6144	6152
2452	6144	6147
2453	6144	6154
2454	6144	6155
2455	6144	6156
2456	6144	6161
2457	6144	6165
2458	6144	11224
2459	6144	6167
2460	6144	6169
2461	6144	7311
2462	6144	6168
2463	6144	6158
2464	3921	6144
2465	6122	6144
2466	6144	6189
2467	6144	6188
2468	6144	6193
2469	6144	6202
2470	6144	6204
2471	6144	6217
2472	6144	6223
2473	6144	6227
2474	6144	6228
2475	6144	6231
2476	6144	6234
2477	6144	6235
2478	6125	6144
2479	6144	6187
2480	6144	6203
2481	6144	6207
2482	6144	6232
2483	6129	6144
2484	6146	6152
2485	6146	6147
2486	6146	6154
2487	6146	6155
2488	6146	6156
2489	6146	6161
2490	6146	6165
2491	6146	11224
2492	6146	6167
2493	6146	6169
2494	6146	7311
2495	6146	6168
2496	6146	6158
2497	3921	6146
2498	6122	6146
2499	6146	6189
2500	6146	6188
2501	6146	6193
2502	6146	6202
2503	6146	6204
2504	6146	6217
2505	6146	6223
2506	6146	6227
2507	6146	6228
2508	6146	6231
2509	6146	6234
2510	6146	6235
2511	6125	6146
2512	6146	6187
2513	6146	6203
2514	6146	6207
2515	6146	6232
2516	6129	6146
2517	6147	6152
2518	6152	6154
2519	6152	6155
2520	6152	6156
2521	6152	6161
2522	6152	6165
2523	6152	11224
2524	6152	6167
2525	6152	6169
2526	6152	7311
2527	6152	6168
2528	6152	6158
2529	3921	6152
2530	6122	6152
2531	6152	6189
2532	6152	6188
2533	6152	6193
2534	6152	6202
2535	6152	6204
2536	6152	6217
2537	6152	6223
2538	6152	6227
2539	6152	6228
2540	6152	6231
2541	6152	6234
2542	6152	6235
2543	6125	6152
2544	6152	6187
2545	6152	6203
2546	6152	6207
2547	6152	6232
2548	6129	6152
2549	6147	6154
2550	6147	6155
2551	6147	6156
2552	6147	6161
2553	6147	6165
2554	6147	11224
2555	6147	6167
2556	6147	6169
2557	6147	7311
2558	6147	6168
2559	6147	6158
2560	3921	6147
2561	6122	6147
2562	6147	6189
2563	6147	6188
2564	6147	6193
2565	6147	6202
2566	6147	6204
2567	6147	6217
2568	6147	6223
2569	6147	6227
2570	6147	6228
2571	6147	6231
2572	6147	6234
2573	6147	6235
2574	6125	6147
2575	6147	6187
2576	6147	6203
2577	6147	6207
2578	6147	6232
2579	6129	6147
2580	6154	6155
2581	6154	6156
2582	6154	6161
2583	6154	6165
2584	6154	11224
2585	6154	6167
2586	6154	6169
2587	6154	7311
2588	6154	6168
2589	6154	6158
2590	3921	6154
2591	6122	6154
2592	6154	6189
2593	6154	6188
2594	6154	6193
2595	6154	6202
2596	6154	6204
2597	6154	6217
2598	6154	6223
2599	6154	6227
2600	6154	6228
2601	6154	6231
2602	6154	6234
2603	6154	6235
2604	6125	6154
2605	6154	6187
2606	6154	6203
2607	6154	6207
2608	6154	6232
2609	6129	6154
2610	6155	6156
2611	6155	6161
2612	6155	6165
2613	6155	11224
2614	6155	6167
2615	6155	6169
2616	6155	7311
2617	6155	6168
2618	6155	6158
2619	3921	6155
2620	6122	6155
2621	6155	6189
2622	6155	6188
2623	6155	6193
2624	6155	6202
2625	6155	6204
2626	6155	6217
2627	6155	6223
2628	6155	6227
2629	6155	6228
2630	6155	6231
2631	6155	6234
2632	6155	6235
2633	6125	6155
2634	6155	6187
2635	6155	6203
2636	6155	6207
2637	6155	6232
2638	6129	6155
2639	6156	6161
2640	6156	6165
2641	6156	11224
2642	6156	6167
2643	6156	6169
2644	6156	7311
2645	6156	6168
2646	6156	6158
2647	3921	6156
2648	6122	6156
2649	6156	6189
2650	6156	6188
2651	6156	6193
2652	6156	6202
2653	6156	6204
2654	6156	6217
2655	6156	6223
2656	6156	6227
2657	6156	6228
2658	6156	6231
2659	6156	6234
2660	6156	6235
2661	6125	6156
2662	6156	6187
2663	6156	6203
2664	6156	6207
2665	6156	6232
2666	6129	6156
2667	6161	6165
2668	6161	11224
2669	6161	6167
2670	6161	6169
2671	6161	7311
2672	6161	6168
2673	6158	6161
2674	3921	6161
2675	6122	6161
2676	6161	6189
2677	6161	6188
2678	6161	6193
2679	6161	6202
2680	6161	6204
2681	6161	6217
2682	6161	6223
2683	6161	6227
2684	6161	6228
2685	6161	6231
2686	6161	6234
2687	6161	6235
2688	6125	6161
2689	6161	6187
2690	6161	6203
2691	6161	6207
2692	6161	6232
2693	6129	6161
2694	6165	11224
2695	6165	6167
2696	6165	6169
2697	6165	7311
2698	6165	6168
2699	6158	6165
2700	3921	6165
2701	6122	6165
2702	6165	6189
2703	6165	6188
2704	6165	6193
2705	6165	6202
2706	6165	6204
2707	6165	6217
2708	6165	6223
2709	6165	6227
2710	6165	6228
2711	6165	6231
2712	6165	6234
2713	6165	6235
2714	6125	6165
2715	6165	6187
2716	6165	6203
2717	6165	6207
2718	6165	6232
2719	6129	6165
2720	6167	11224
2721	6169	11224
2722	7311	11224
2723	6168	11224
2724	6158	11224
2725	3921	11224
2726	6122	11224
2727	6189	11224
2728	6188	11224
2729	6193	11224
2730	6202	11224
2731	6204	11224
2732	6217	11224
2733	6223	11224
2734	6227	11224
2735	6228	11224
2736	6231	11224
2737	6234	11224
2738	6235	11224
2739	6125	11224
2740	6187	11224
2741	6203	11224
2742	6207	11224
2743	6232	11224
2744	6129	11224
2745	6167	6169
2746	6167	7311
2747	6167	6168
2748	6158	6167
2749	3921	6167
2750	6122	6167
2751	6167	6189
2752	6167	6188
2753	6167	6193
2754	6167	6202
2755	6167	6204
2756	6167	6217
2757	6167	6223
2758	6167	6227
2759	6167	6228
2760	6167	6231
2761	6167	6234
2762	6167	6235
2763	6125	6167
2764	6167	6187
2765	6167	6203
2766	6167	6207
2767	6167	6232
2768	6129	6167
2769	6169	7311
2770	6168	6169
2771	6158	6169
2772	3921	6169
2773	6122	6169
2774	6169	6189
2775	6169	6188
2776	6169	6193
2777	6169	6202
2778	6169	6204
2779	6169	6217
2780	6169	6223
2781	6169	6227
2782	6169	6228
2783	6169	6231
2784	6169	6234
2785	6169	6235
2786	6125	6169
2787	6169	6187
2788	6169	6203
2789	6169	6207
2790	6169	6232
2791	6129	6169
2792	6168	7311
2793	6158	7311
2794	3921	7311
2795	6122	7311
2796	6189	7311
2797	6188	7311
2798	6193	7311
2799	6202	7311
2800	6204	7311
2801	6217	7311
2802	6223	7311
2803	6227	7311
2804	6228	7311
2805	6231	7311
2806	6234	7311
2807	6235	7311
2808	6125	7311
2809	6187	7311
2810	6203	7311
2811	6207	7311
2812	6232	7311
2813	6129	7311
2814	6158	6168
2815	3921	6168
2816	6122	6168
2817	6168	6189
2818	6168	6188
2819	6168	6193
2820	6168	6202
2821	6168	6204
2822	6168	6217
2823	6168	6223
2824	6168	6227
2825	6168	6228
2826	6168	6231
2827	6168	6234
2828	6168	6235
2829	6125	6168
2830	6168	6187
2831	6168	6203
2832	6168	6207
2833	6168	6232
2834	6129	6168
2835	3921	6158
2836	6122	6158
2837	6158	6189
2838	6158	6188
2839	6158	6193
2840	6158	6202
2841	6158	6204
2842	6158	6217
2843	6158	6223
2844	6158	6227
2845	6158	6228
2846	6158	6231
2847	6158	6234
2848	6158	6235
2849	6125	6158
2850	6158	6187
2851	6158	6203
2852	6158	6207
2853	6158	6232
2854	6129	6158
2855	3921	6122
2856	3921	6189
2857	3921	6188
2858	3921	6193
2859	3921	6202
2860	3921	6204
2861	3921	6217
2862	3921	6223
2863	3921	6227
2864	3921	6228
2865	3921	6231
2866	3921	6234
2867	3921	6235
2868	3921	6125
2869	3921	6187
2870	3921	6203
2871	3921	6207
2872	3921	6232
2873	3921	6129
2874	6122	6189
2875	6122	6188
2876	6122	6193
2877	6122	6202
2878	6122	6204
2879	6122	6217
2880	6122	6223
2881	6122	6227
2882	6122	6228
2883	6122	6231
2884	6122	6234
2885	6122	6235
2886	6122	6125
2887	6122	6187
2888	6122	6203
2889	6122	6207
2890	6122	6232
2891	6122	6129
2892	6188	6189
2893	6189	6193
2894	6189	6202
2895	6189	6204
2896	6189	6217
2897	6189	6223
2898	6189	6227
2899	6189	6228
2900	6189	6231
2901	6189	6234
2902	6189	6235
2903	6125	6189
2904	6187	6189
2905	6189	6203
2906	6189	6207
2907	6189	6232
2908	6129	6189
2909	6188	6193
2910	6188	6202
2911	6188	6204
2912	6188	6217
2913	6188	6223
2914	6188	6227
2915	6188	6228
2916	6188	6231
2917	6188	6234
2918	6188	6235
2919	6125	6188
2920	6187	6188
2921	6188	6203
2922	6188	6207
2923	6188	6232
2924	6129	6188
2925	6193	6202
2926	6193	6204
2927	6193	6217
2928	6193	6223
2929	6193	6227
2930	6193	6228
2931	6193	6231
2932	6193	6234
2933	6193	6235
2934	6125	6193
2935	6187	6193
2936	6193	6203
2937	6193	6207
2938	6193	6232
2939	6129	6193
2940	6202	6204
2941	6202	6217
2942	6202	6223
2943	6202	6227
2944	6202	6228
2945	6202	6231
2946	6202	6234
2947	6202	6235
2948	6125	6202
2949	6187	6202
2950	6202	6203
2951	6202	6207
2952	6202	6232
2953	6129	6202
2954	6204	6217
2955	6204	6223
2956	6204	6227
2957	6204	6228
2958	6204	6231
2959	6204	6234
2960	6204	6235
2961	6125	6204
2962	6187	6204
2963	6203	6204
2964	6204	6207
2965	6204	6232
2966	6129	6204
2967	6217	6223
2968	6217	6227
2969	6217	6228
2970	6217	6231
2971	6217	6234
2972	6217	6235
2973	6125	6217
2974	6187	6217
2975	6203	6217
2976	6207	6217
2977	6217	6232
2978	6129	6217
2979	6223	6227
2980	6223	6228
2981	6223	6231
2982	6223	6234
2983	6223	6235
2984	6125	6223
2985	6187	6223
2986	6203	6223
2987	6207	6223
2988	6223	6232
2989	6129	6223
2990	6227	6228
2991	6227	6231
2992	6227	6234
2993	6227	6235
2994	6125	6227
2995	6187	6227
2996	6203	6227
2997	6207	6227
2998	6227	6232
2999	6129	6227
3000	6228	6231
3001	6228	6234
3002	6228	6235
3003	6125	6228
3004	6187	6228
3005	6203	6228
3006	6207	6228
3007	6228	6232
3008	6129	6228
3009	6231	6234
3010	6231	6235
3011	6125	6231
3012	6187	6231
3013	6203	6231
3014	6207	6231
3015	6231	6232
3016	6129	6231
3017	6234	6235
3018	6125	6234
3019	6187	6234
3020	6203	6234
3021	6207	6234
3022	6232	6234
3023	6129	6234
3024	6125	6235
3025	6187	6235
3026	6203	6235
3027	6207	6235
3028	6232	6235
3029	6129	6235
3030	6125	6187
3031	6125	6203
3032	6125	6207
3033	6125	6232
3034	6125	6129
3035	6187	6203
3036	6187	6207
3037	6187	6232
3038	6129	6187
3039	6203	6207
